Disposition Score,Not Transit-Like FPF,Stellar Eclipse FPF,Centroid Offset FPF,Ephemeris Contamination FPF,Impact Parameter Lower,Planetary Radius,Stellar Effective Temperature,Stellar Surface Gravity Lower,Disposition Using Kepler Data
1.0,0,0,0,0,-0.038,1.7,3967.0,-0.017,0
1.0,0,0,0,0,-0.272,2.31,6643.0,-0.173,0
0.999,0,0,0,0,-0.584,3.04,5390.0,-0.155,0
0.059,0,0,0,0,-0.587,14.93,4604.0,-0.012,0
1.0,0,0,0,0,-0.572,0.97,5821.0,-0.115,0
1.0,0,0,0,0,-0.017,2.27,6038.0,-0.112,0
0.988,0,0,0,0,-0.507,2.72,5528.0,-0.12,0
0.999,0,0,0,0,-0.558,1.68,4895.0,-0.046,0
1.0,0,0,0,0,-0.646,3.64,5559.0,-0.09,0
0.199,0,0,0,0,-0.654,0.98,4657.0,-0.048,0
0.997,0,0,0,0,-0.005,4.08,5250.0,-0.072,0
0.944,0,0,0,0,-0.272,2.28,6053.0,-0.12,0
0.97,0,0,0,0,-0.032,1.82,5051.0,-0.052,0
0.985,0,0,0,0,-0.389,2.68,5316.0,-0.063,0
0.999,0,0,0,0,-0.436,0.97,5242.0,-0.099,0
0.305,0,0,0,0,-0.602,3.86,5383.0,-0.339,0
0.998,0,0,0,0,-0.595,2.95,5883.0,-0.095,0
0.998,0,0,0,0,-0.585,1.67,6126.0,-0.117,0
0.999,0,0,0,0,-0.446,1.35,6164.0,-0.11,0
0.912,0,0,0,0,-0.269,2.54,5852.0,-0.116,0
0.0,0,1,0,0,-0.147,44.67,6366.0,-0.12,1
0.979,0,0,0,0,-0.225,2.47,6178.0,-0.125,0
0.0,0,0,1,1,-0.549,5.07,6153.0,-0.115,1
0.997,0,0,0,0,-0.092,1.28,5311.0,-0.05,0
1.0,0,0,0,0,-0.542,1.6,5178.0,-0.076,0
0.994,0,0,0,0,-0.095,1.29,4816.0,-0.06,0
0.0,0,0,1,0,-0.528,28.78,5974.0,-0.172,1
1.0,0,0,0,0,-0.25,2.21,5530.0,-0.187,0
1.0,0,0,0,0,-0.716,2.95,5329.0,-0.128,0
1.0,0,0,0,0,-0.01,1.7,5523.0,-0.111,0
0.97,0,0,0,0,-0.454,3.03,5765.0,-0.108,0
0.961,0,0,0,0,-0.105,0.52,5425.0,-0.072,0
0.99,0,0,0,0,-0.489,2.01,5679.0,-0.104,0
1.0,0,0,0,0,-0.004,2.6,5767.0,-0.11,0
0.996,0,0,0,0,-0.028,1.7,6119.0,-0.208,0
0.997,0,0,0,0,-0.602,1.29,6074.0,-0.11,0
0.99,0,0,0,0,-0.455,2.28,5708.0,-0.103,0
0.994,0,0,0,0,-0.521,1.95,5587.0,-0.101,0
0.998,0,0,0,0,-0.685,3.14,5587.0,-0.101,0
0.995,0,0,0,0,-0.328,2.33,9565.0,-0.209,0
1.0,0,0,0,0,-0.018,2.26,5730.0,-0.184,0
0.999,0,0,0,0,-0.414,1.01,5412.0,-0.099,0
0.991,0,0,0,0,-0.532,2.45,5432.0,-0.273,0
1.0,0,0,0,0,-0.584,1.8,6057.0,-0.224,0
1.0,0,0,0,0,-0.051,1.75,5588.0,-0.108,0
0.983,0,0,0,0,-0.289,1.56,5588.0,-0.108,0
1.0,0,0,0,0,-0.009,2.18,6038.0,-0.112,0
0.995,0,0,0,0,-0.372,1.23,4901.0,-0.054,0
1.0,0,0,0,0,-0.159,1.79,5640.0,-0.087,0
1.0,0,0,0,0,-0.301,1.38,6047.0,-0.192,0
0.9,0,0,0,0,-0.422,0.7,4729.0,-0.024,0
1.0,0,0,0,0,-0.479,27.45,6090.0,-0.192,0
0.992,0,0,0,0,-0.519,1.46,5266.0,-0.182,0
0.982,0,0,0,0,-0.47,1.71,6205.0,-0.188,0
1.0,0,0,0,0,-0.217,1.23,5866.0,-0.112,0
0.993,0,0,0,0,-0.162,2.49,4954.0,-0.023,0
1.0,0,0,0,0,-0.443,1.92,4954.0,-0.023,0
0.999,0,0,0,0,-0.533,2.51,4954.0,-0.023,0
0.0,0,1,0,0,-0.151,48.73,6248.0,-0.201,1
1.0,0,0,0,0,-0.044,1.48,4983.0,-0.052,0
1.0,0,0,0,0,-0.18,2.01,5757.0,-0.126,0
1.0,0,0,0,0,-0.333,2.42,5022.0,-0.033,0
1.0,0,0,0,0,-0.123,1.83,5711.0,-0.122,0
1.0,0,0,0,0,-0.318,1.59,5711.0,-0.122,0
0.995,0,0,0,0,-0.3,2.03,5640.0,-0.087,0
1.0,0,0,0,0,-0.227,1.73,5640.0,-0.087,0
0.995,0,0,0,0,-0.323,1.87,6082.0,-0.217,0
0.987,0,0,0,0,-0.087,13.98,7818.0,-0.176,0
1.0,0,0,0,0,-0.151,1.6,5002.0,-0.048,0
1.0,0,0,0,0,-0.218,1.6,6688.0,-0.225,0
0.999,0,0,0,0,-0.025,1.64,5911.0,-0.2,0
0.995,0,0,0,0,-0.488,2.64,5841.0,-0.184,0
0.0,0,1,0,0,-0.301,1.03,3862.0,-0.018,1
1.0,0,1,0,0,-0.698,3.03,5290.0,-0.072,1
1.0,0,0,0,0,-0.039,1.28,5392.0,-0.15,0
1.0,0,0,0,0,-0.615,3.13,5136.0,-0.077,0
0.999,0,0,0,0,-0.672,1.44,6084.0,-0.112,0
0.992,0,0,0,0,-0.505,3.21,6063.0,-0.165,0
1.0,0,0,0,0,-0.509,2.14,4243.0,-0.02,0
0.749,0,0,0,0,-0.297,1.14,5711.0,-0.122,0
0.989,0,0,0,0,-0.589,1.87,6154.0,-0.126,0
0.999,0,0,0,0,-2.217,29.33,5942.0,-0.208,0
0.0,0,1,1,0,-0.012,2.05,5957.0,-0.132,1
0.999,0,0,0,0,-0.067,2.35,5520.0,-0.103,0
0.999,0,0,0,0,-0.567,1.48,5709.0,-0.12,0
1.1602757295047816,0,0,0,0,-0.0717,1.47,5830.0,-0.309,0
0.998,0,0,0,0,-0.153,2.33,4827.0,-0.34,0
1.0,0,0,0,0,-0.023,2.39,6038.0,-0.112,0
1.0,0,0,0,0,-0.386,2.51,5427.0,-0.154,0
1.0,0,0,0,0,-0.348,2.79,6086.0,-0.112,0
1.0,0,0,0,0,-0.506,2.55,5712.0,-0.192,0
0.971,0,0,0,0,-0.449,2.49,6319.0,-0.208,0
1.0,0,0,0,0,-0.108,1.82,5475.0,-0.105,0
0.6531136017506788,0,0,0,0,-0.511,681.5993881949208,6820.947442012229,-0.203,0
0.3223783394654615,0,0,0,0,0.0827739737630892,49.16,5683.726311700991,-0.237,0
1.0,0,0,0,0,-0.2455,2.38,6146.0,-0.106,0
0.997,0,0,0,0,-0.195,0.83,5457.0,-0.152,0
0.526,0,0,0,0,-0.42,2.95,5910.0,-0.208,0
1.0,0,0,0,0,-0.574,2.96,5910.0,-0.208,0
0.881,0,0,0,0,-0.403,4.27,5295.0,-0.21,0
0.997,0,0,0,0,-0.194,2.59,5866.0,-0.098,0
0.859,0,0,0,0,-0.625,2.81,6103.0,-0.122,0
0.995,0,0,0,0,-0.433,1.73,6103.0,-0.122,0
1.0,0,0,0,0,-0.003,2.43,5831.0,-0.204,0
0.6061089386414119,0,0,0,0,-0.3729,2.45,3745.0,-0.07,0
1.0,0,0,0,0,-0.564,2.11,5330.0,-0.108,0
1.0,0,0,0,0,-0.295,1.66,3731.0,-0.055,0
0.485,0,0,0,0,-0.678,3.93,5565.0,-0.108,0
0.0,1,0,0,0,-0.259,39.16,6711.0,-0.18,1
1.0,0,0,0,0,-0.399,2.54,5570.0,-0.096,0
0.001,0,0,1,0,-0.002,0.98,6258.0,-0.117,1
1.0,0,0,0,0,-0.057,3.87,5492.0,-0.095,0
0.0,0,0,1,1,-0.004,2.83,5700.0,-0.182,1
1.0,0,0,0,0,-0.108,2.14,5957.0,-0.221,0
1.0,0,0,0,0,-0.64,2.67,6103.0,-0.229,0
0.994,0,0,0,0,-0.025,1.76,5165.0,-0.082,0
1.0,0,0,0,0,-0.03,2.05,6218.0,-0.217,0
0.993,0,0,0,0,-0.136,1.4,6086.0,-0.112,0
1.0,0,0,0,0,-0.717,2.53,5887.0,-0.113,0
1.0,0,0,0,0,-0.029,2.0,4090.0,-0.056,0
1.0,0,0,0,0,-0.468,3.02,5229.0,-0.24,0
0.983,0,0,0,0,-0.403,1.64,5862.0,-0.098,0
0.972,0,0,0,0,-0.404,1.84,5862.0,-0.098,0
0.944,0,0,0,0,-0.648,2.82,5343.0,-0.102,0
0.898,0,0,0,0,-0.51,1.32,5716.0,-0.115,0
0.0,0,0,1,0,-0.631,1.33,5716.0,-0.115,1
1.0,0,0,0,0,-0.659,2.89,5795.0,-0.112,0
1.0499953952684171,0,0,0,0,-0.022,391.8068658504109,5318.276571997089,-0.21,0
1.0,0,0,0,0,-0.007,1.68,5678.0,-0.088,0
1.0,0,0,0,0,-0.665,4.22,5500.0,-0.12,0
0.959,0,0,0,0,-0.593,2.5,5500.0,-0.12,0
0.994,0,0,0,0,-0.015,2.81,5561.0,-0.112,0
1.0,0,0,0,0,-0.026,2.22,6038.0,-0.112,0
0.997,0,0,0,0,-0.129,0.86,3810.0,-0.038,0
0.996,0,0,0,0,-0.183,1.23,5560.0,-0.099,0
1.0,0,0,0,0,-0.009,1.25,4641.0,-0.014,0
0.998,0,0,0,0,-0.125,1.56,6000.0,-0.12,0
0.99,0,0,0,0,-0.046,2.37,6002.0,-0.12,0
0.5407676385377653,0,0,0,0,0.2956186306236401,314.2450507161411,5250.823170466542,-0.049,0
1.0,0,0,0,0,-0.328,1.55,5780.0,0.0671363789207948,0
0.951,0,0,0,0,-0.57,1.69,5862.0,-0.098,0
0.997,0,0,0,0,-0.506,1.44,5865.0,-0.12,0
1.0,0,0,0,0,-0.217,1.69,3879.0,-0.036,0
1.0,0,0,0,0,-0.481,2.12,5191.0,-0.09,0
0.981,0,0,0,0,-0.638,5.14,6228.0,-0.195,0
0.995,0,0,0,0,-0.308,1.76,6014.0,-0.217,0
1.0,0,0,0,0,-0.308,1.65,5364.0,-0.076,0
1.0,0,0,0,0,-0.053,5.81,5646.0,-0.192,0
0.997,0,0,0,0,-0.091,3.36,5480.0,-0.105,0
1.0,0,0,0,0,-0.647,5.09,5596.0,-0.101,0
0.984,0,0,0,0,-0.142,2.31,6174.0,-0.216,0
0.999,0,0,0,0,-0.675,1.94,5569.0,-0.153,0
1.0,0,0,0,0,-0.012,2.34,6172.0,-0.13,0
1.0,0,0,0,0,-0.61,2.45,5912.0,-0.187,0
1.0,0,0,0,0,-0.067,1.33,5649.0,-0.105,0
1.0,0,0,0,0,-0.579,1.57,5123.0,-0.038,0
1.0,0,0,0,0,-0.046,1.73,5288.0,-0.08,0
0.407,0,0,0,0,-0.168,2.42,5831.0,-0.204,0
0.949,0,0,0,0,-0.679,1.37,3821.0,-0.028,0
1.0,0,0,0,0,-0.033,4.59,5794.0,-0.112,0
1.0,0,0,0,0,-0.62,4.0,6228.0,-0.195,0
0.999,0,0,0,0,-0.431,20.75,5096.0,-0.143,0
1.0,0,0,0,0,-0.18,1.6,4090.0,-0.056,0
0.974,0,0,0,0,-0.057,3.44,5330.0,-0.125,0
0.998,0,0,0,0,-0.108,1.5,5806.0,-0.123,0
0.674018275397072,0,0,0,0,-0.1682,1.39,6240.0,-0.271,0
0.993,0,0,0,0,-0.223,1.6,5859.0,-0.11,0
1.0,0,0,0,0,-0.023,1.87,5859.0,-0.11,0
0.897,0,0,0,0,-0.59,0.92,5450.0,-0.094,0
0.961,0,0,0,0,-0.503,0.68,5450.0,-0.094,0
1.0,0,0,0,0,-0.175,0.79,4487.0,-0.028,0
0.895,0,0,0,0,-0.305,1.3,5167.0,-0.05,0
0.8791847969319643,0,0,0,0,-0.3637,1.05,5290.0,-0.148,0
0.99,0,0,0,0,-0.321,1.08,5167.0,-0.05,0
0.0,0,1,1,1,-0.004,5.31,6190.0,-0.108,1
0.989,0,0,0,0,-0.374,1.37,5865.0,-0.12,0
0.994,0,0,0,0,-0.492,1.24,5423.0,-0.112,0
0.97,0,0,0,0,-0.222,1.2,6038.0,-0.112,0
0.995,0,0,0,0,-0.409,1.39,6038.0,-0.112,0
0.993,0,0,0,0,-0.413,1.51,5547.0,-0.102,0
0.991,0,0,0,0,-0.462,1.94,5052.0,-0.072,0
0.919,0,0,0,0,-0.392,2.06,6250.0,-0.224,0
0.816,0,0,0,0,-0.611,2.26,6429.0,-0.18,0
0.995,0,0,0,0,-0.473,3.37,5779.0,-0.117,0
0.98,0,0,0,0,-0.02,1.22,5984.0,-0.208,0
0.649,0,0,0,0,-0.513,0.64,5450.0,-0.094,0
0.993,0,0,0,0,-0.407,0.37,5450.0,-0.094,0
0.996,0,0,0,0,-0.299,1.43,5761.0,-0.12,0
0.0,0,1,1,1,-0.003,12.36,6501.0,-0.187,1
0.0,0,1,0,0,-0.042,37.24,5408.0,-0.138,1
1.0,0,0,0,0,-0.62,3.41,5738.0,-0.188,0
0.582,0,0,0,0,-0.024,13.72,4405.0,-0.031,0
0.988,0,0,0,0,-0.046,0.94,4405.0,-0.031,0
0.991,0,0,0,0,-0.252,1.09,6084.0,-0.115,0
0.983,0,0,0,0,-0.363,1.5,5529.0,-0.093,0
0.0,0,0,1,1,-0.56,1.31,5096.0,-0.06,1
0.0,1,0,0,0,-0.552,46.43,6440.0,-0.133,1
0.993,0,0,0,0,-0.155,1.57,3757.0,-0.015,0
0.952,0,0,0,0,-0.621,2.42,5623.0,-0.12,0
0.991,0,0,0,0,-0.622,2.04,5979.0,-0.08,0
0.957,0,0,0,0,-0.252,0.59,5854.0,-0.12,0
1.0,0,0,0,0,-0.032,1.42,5255.0,-0.084,0
0.491169859068342,1,0,0,0,-0.096,155.3857621843113,5914.181377495477,-0.132,1
1.0,0,0,0,0,-0.401,4.75,6267.0,-0.03,0
0.9862897303511045,0,0,0,0,-0.674,2.64,5056.300116213806,-0.067,1
1.0,0,0,0,0,-0.62,3.21,5903.0,-0.188,0
0.0,0,0,1,0,-0.731,9.48,5002.0,-0.275,1
1.0,0,0,0,0,-0.338,1.49,4513.0,-0.012,0
0.939,0,0,0,0,-0.241,1.47,5753.0,-0.108,0
0.998,0,0,0,0,-0.454,1.68,4838.0,-0.018,0
1.0,0,0,0,0,-0.255,1.42,6395.0,-0.187,0
0.987,0,0,0,0,-0.002,3.1,5843.0,-0.084,0
0.0,0,1,0,0,-0.474,50.6,4094.0,-0.12,1
1.0,0,0,0,0,-0.509,2.64,3879.0,-0.021,0
0.0,1,0,1,0,-0.163,31.18,6117.0,-0.208,1
1.0,0,0,0,0,-0.458,1.21,5806.0,-0.116,0
0.999,0,0,0,0,-0.108,1.68,4905.0,-0.048,0
1.0,0,0,0,0,-0.386,0.77,6075.0,-0.204,0
0.993,0,0,0,0,-0.355,1.15,5692.0,-0.112,0
0.97,0,0,0,0,-0.077,1.5,5420.0,-0.143,0
0.651,0,0,0,0,-0.007,2.22,6133.0,-0.21,0
0.9238377310568856,0,0,0,0,-0.0753,5.75,6133.0,-0.306,0
0.569542254538601,0,0,0,0,0.8073999522656887,16.472762789015718,4903.770845659467,-0.105,0
1.0,0,0,0,0,-0.269,0.84,5839.0,-0.187,0
1.0,0,0,0,0,-0.521,1.47,4513.0,-0.012,0
0.972,0,0,0,0,-0.062,1.3,5610.0,-0.112,0
0.973,0,0,0,0,-0.573,1.61,5610.0,-0.112,0
1.0,0,0,0,0,-0.007,2.12,6123.0,-0.216,0
1.0,0,0,0,0,-0.025,1.77,5966.0,-0.216,0
1.0,0,0,0,0,-0.639,1.91,3732.0,-0.024,0
0.974,0,0,0,0,-0.505,1.5,5945.0,-0.112,0
0.999,0,0,0,0,-0.112,1.82,5776.0,-0.168,0
1.0,0,0,0,0,-0.024,1.88,4703.0,-0.017,0
1.0,0,0,0,0,-0.333,1.48,5806.0,-0.168,0
0.001,0,0,1,0,-0.457,1.33,6106.0,-0.192,1
0.993,0,0,0,0,-0.013,1.34,6384.0,-0.203,0
0.956,0,0,0,0,-0.253,4.96,5734.0,-0.097,0
0.001,0,0,1,0,-0.01,2.15,5884.0,-0.195,1
0.0,0,0,1,1,-0.407,0.86,5575.0,-0.264,1
0.6646558139911987,0,0,1,0,-0.3023,2.46,5887.0,-0.312,1
0.999,0,0,0,0,-0.084,10.6,3793.0,-0.02,0
0.918,0,0,0,0,-0.262,1.35,5354.0,-0.12,0
0.0,0,0,1,0,-0.008,1.24,4791.0,-0.03,1
0.0,0,0,1,1,-0.513,1.82,5387.0,-0.187,1
0.0,1,0,1,0,-0.136,16.99,5271.0,-0.09,1
1.0,0,0,0,0,-0.627,2.89,4551.0,-0.018,0
1.0,0,0,0,0,-0.008,2.53,6267.0,-0.03,0
0.937,0,0,0,0,-0.669,1.68,3576.0,-0.035,0
0.998,0,0,0,0,-0.691,3.41,6165.0,-0.21,0
0.996,0,0,0,0,-0.12,1.64,5557.0,-0.108,0
1.0,0,0,0,0,-0.045,1.49,5825.0,-0.084,0
1.0,0,0,0,0,-0.579,1.6,5172.0,-0.097,0
1.0,0,0,0,0,-0.532,2.33,5862.0,-0.095,0
0.0,0,0,1,0,-0.727,4.91,5988.0,-0.12,1
0.0,0,0,1,0,-0.17,0.91,6014.0,-0.216,1
0.0,0,0,1,1,-0.041,1.33,5695.0,-0.186,1
1.0,0,0,0,0,-0.022,1.21,3879.0,-0.021,0
0.427,0,0,0,0,-0.042,1.37,5640.0,-0.104,0
1.0,0,0,0,0,-0.28,0.96,5218.0,-0.07,0
1.0,0,0,0,0,-0.234,2.15,5672.0,-0.176,0
0.999,0,0,0,0,-0.709,1.94,5330.0,-0.126,0
0.0,0,1,1,0,-0.433,1.88,6414.0,-0.117,1
0.992,0,0,0,0,-0.253,1.2,5853.0,-0.192,0
0.985,0,0,0,0,-0.034,1.14,3765.0,-0.021,0
0.983,0,0,0,0,-0.417,1.0,3765.0,-0.021,0
0.911,0,0,0,0,-0.262,0.55,4671.0,-0.028,0
1.0,0,0,0,0,-0.036,1.59,5242.0,-0.061,0
1.0,0,0,0,0,-0.456,2.32,6499.0,-0.202,0
0.986,0,0,0,0,-0.348,1.86,5073.0,-0.084,0
0.0,0,0,1,1,-0.274,1.1,6453.0,-0.195,1
0.985,0,0,0,0,-0.594,2.78,4891.0,-0.018,0
1.0,0,0,0,0,-0.037,2.25,3834.0,-0.021,0
0.922,0,0,0,0,-0.148,0.73,5168.0,-0.048,0
0.0,0,0,1,0,-0.408,2.45,6418.0,-0.21,1
0.0,0,1,1,0,-0.493,2.11,6063.0,-0.103,1
1.0,0,1,0,0,-0.034,23.45,5316.0,-0.053,1
0.0,0,0,1,1,-0.283,1.32,5547.0,-0.136,1
0.0,0,0,1,0,-0.264,1.03,5370.0,-0.127,1
1.0,0,0,0,0,-0.073,20.83,5988.0,-0.117,0
1.0,0,0,0,0,-0.324,25.95,5991.0,-0.195,0
0.0,0,0,0,1,-0.029,2.35,5262.0,-0.091,1
1.0,0,0,0,0,-0.35,2.47,3780.0,-0.031,0
1.0,0,0,0,0,-0.684,2.94,5392.0,-0.15,0
0.978,0,0,0,0,-0.524,1.75,5853.0,-0.192,0
0.894,0,0,0,0,-0.213,1.83,5495.0,-0.099,0
0.986,0,0,0,0,-0.069,0.7,5481.0,-0.136,0
0.001,0,0,1,0,-0.315,1.15,5485.0,-0.11,1
0.997,0,0,0,0,-0.019,1.9,5437.0,-0.03,0
0.0,0,1,1,1,-0.413,2.11,5328.0,-0.174,1
0.28,0,0,1,0,-0.074,17.94,5632.0,-0.128,1
1.0,0,0,0,0,-0.059,0.96,4825.0,-0.045,0
0.96,0,0,0,0,-0.011,2.34,5681.0,-0.204,0
0.0,0,1,1,1,-0.091,29.27,6534.0,-0.086,1
1.0,0,0,0,0,-0.224,1.79,6117.0,-0.203,0
1.0,0,0,0,0,-0.369,1.93,6122.0,-0.208,0
0.999,0,0,0,0,-0.308,1.53,5887.0,-0.12,0
1.0,0,0,0,0,-0.195,1.59,5591.0,-0.187,0
0.965,0,0,0,0,-0.393,2.13,3879.0,-0.021,0
1.0,0,0,0,0,-0.364,0.87,5420.0,-0.078,0
0.984,0,0,0,0,-0.322,2.01,5855.0,-0.117,0
1.0,0,0,0,0,-0.209,1.4,5440.0,-0.098,0
0.0,0,1,0,0,-0.105,46.07,5931.0,-0.176,1
0.0,0,1,0,0,-0.003,24.4,5989.0,-0.108,1
0.0,0,0,0,0,-0.006,59.5,5780.0,-0.108,0
0.9561428146363128,0,0,0,0,-0.2022,5.97,5780.0,-0.108,1
0.82,0,0,0,0,-0.242,4.7,5593.0,-0.102,0
0.387,0,0,1,0,-0.1,1.5,5406.0,-0.085,1
0.792898949862558,0,0,0,0,-0.4463,1.91,5062.0,-0.101,1
1.0,0,0,0,0,-0.335,1.85,5395.0,-0.112,0
0.982,0,0,0,0,-0.651,3.12,6325.0,-0.218,0
1.0,0,0,0,0,-0.648,2.94,6325.0,-0.218,0
0.294,0,0,0,0,-0.192,1.51,5488.0,-0.135,0
0.976,0,0,0,0,-0.248,1.13,5009.0,-0.028,0
1.0,0,0,0,0,-0.459,2.13,3834.0,-0.021,0
0.0,0,0,1,0,-0.538,18.13,5435.0,-0.136,1
0.0,0,1,1,0,-0.4,1.09,5762.0,-0.18,1
0.998,0,0,0,0,-0.238,0.6,5640.0,-0.113,0
0.989,0,0,0,0,-0.07,0.95,5767.0,-0.108,0
1.0,0,0,0,0,-0.209,1.66,5845.0,-0.2,0
0.999,0,0,0,0,-0.109,1.13,6058.0,-0.184,0
1.0,0,0,0,0,-0.656,1.5,4102.0,-0.027,0
0.99,0,0,0,0,-0.228,1.33,6392.0,-0.195,0
1.0,0,0,0,0,-0.12,0.58,5487.0,-0.077,0
0.995,0,0,0,0,-0.687,2.08,5791.0,-0.12,0
0.054,0,1,0,0,-0.663,2.57,5192.0,-0.081,1
1.0,0,0,0,0,-0.023,2.39,6245.0,-0.217,0
0.0,0,1,1,1,-4.177,29.55,5930.0,-0.216,1
1.0,0,0,1,0,-0.718,2.6,5836.0,-0.184,1
0.982,0,0,0,0,-0.024,2.59,5418.0,-0.17,0
1.0,0,0,0,0,-0.086,0.72,5437.0,-0.03,0
0.987,0,0,0,0,-0.664,1.93,6150.0,-0.125,0
1.0,0,0,0,0,-0.677,3.14,5595.0,-0.16,0
1.0,0,0,0,0,-4.989,28.47,6347.0,-0.202,0
0.0,0,0,1,0,-0.16,1.33,6306.0,-0.218,1
0.992,0,0,0,0,-0.351,1.43,5415.0,-0.084,0
0.98,0,0,0,0,-0.697,1.21,5580.0,-0.104,0
1.0,0,0,0,0,-0.317,1.19,5178.0,-0.102,0
1.10395789124294,0,0,0,0,-0.1227,1.01,6440.0,-0.273,1
0.994,0,0,0,0,-0.665,2.87,6225.0,-0.21,0
1.0,0,0,0,0,-0.056,12.94,6244.0,-0.09,0
0.0,0,1,0,0,-0.318,51.34,4448.0,-0.027,1
1.0,0,0,0,0,-0.429,2.54,3808.0,-0.036,0
1.0,0,0,0,0,-0.661,0.79,3605.0,-0.071,0
0.998,0,0,0,0,-0.637,2.66,5151.0,-0.067,0
0.0,0,1,0,0,-0.099,6.51,3440.0,-0.04,1
0.0,0,0,1,0,-0.402,0.73,6046.0,-0.208,1
0.989,0,0,0,0,-0.042,3.47,5691.0,-0.15,0
0.0,0,0,1,0,-0.08,1.51,6045.0,-0.208,1
0.0,0,1,1,0,-0.374,1.8,5402.0,-0.136,1
1.0,0,0,0,0,-0.116,1.92,6321.0,-0.224,0
0.984,0,0,0,0,-0.176,1.32,5688.0,-0.108,0
0.0,0,0,1,0,-0.372,0.81,5138.0,-0.025,1
0.999,0,0,0,0,-0.517,1.95,5009.0,-0.028,0
0.0,0,0,0,1,-0.15,24.2,6386.0,-0.188,1
1.0,0,0,0,0,-0.669,2.25,4359.0,-0.01,0
0.965,0,0,0,0,-0.707,1.75,4769.0,-0.03,0
1.0,0,0,0,0,-0.187,1.57,3834.0,-0.021,0
1.0,0,0,0,0,-0.602,2.64,4996.0,-0.025,0
1.0,0,0,0,0,-0.182,0.98,6175.0,-0.108,0
0.993,0,0,0,0,-0.379,2.42,5995.0,-0.192,0
0.993,0,0,0,0,-0.257,1.24,6194.0,-0.125,0
0.932,0,0,0,0,-0.086,1.12,6194.0,-0.125,0
0.0,1,0,1,1,-0.068,30.39,5778.0,-0.196,1
1.0,0,0,0,0,-0.42,3.32,5593.0,-0.102,0
1.0,0,0,0,0,-0.083,2.63,6139.0,-0.012,0
0.003,0,1,0,0,-0.385,44.14,5717.0,-0.204,1
0.989,0,0,0,0,-0.019,9.52,5616.0,-0.093,0
0.986,0,0,0,0,-0.306,1.5,5616.0,-0.093,0
0.999,0,0,0,0,-0.054,1.36,5616.0,-0.093,0
0.996,0,0,0,0,-0.121,1.01,5772.0,-0.1,0
0.991,0,0,0,0,-0.352,1.0,5772.0,-0.1,0
0.995,0,0,0,0,-0.566,2.53,5569.0,-0.179,0
0.989,0,0,0,0,-6.696,11.97,5708.0,-0.182,0
1.184499108538292,0,0,0,0,-0.4064,0.27,5417.0,-0.04,0
0.0,0,1,1,0,-0.466,0.83,6057.0,-0.117,1
0.943,0,0,0,0,-0.687,1.94,4996.0,-0.025,0
1.0,0,0,0,0,-0.586,1.25,4847.0,-0.03,0
0.998,0,0,0,0,-0.589,2.88,5514.0,-0.108,0
0.951,0,0,0,0,-0.048,2.41,5842.0,-0.095,0
0.833,0,0,0,0,-0.021,1.95,4806.0,-0.03,0
0.996,0,0,0,0,-0.054,1.52,6398.0,-0.21,0
0.969,0,0,0,0,-0.083,1.61,6398.0,-0.21,0
0.999,0,0,0,0,-0.119,1.41,6398.0,-0.21,0
1.0,0,0,0,0,-0.384,1.35,6049.0,-0.232,0
0.0,0,0,1,1,-0.415,1.19,5774.0,-0.193,1
0.0,0,1,1,1,-0.563,1.62,5383.0,-0.091,1
0.942,0,0,0,0,-0.198,2.34,5215.0,-0.115,0
0.893,0,0,0,0,-0.638,1.55,5261.0,-0.123,0
1.0,0,0,0,0,-0.682,1.06,4983.0,-0.052,0
0.836,0,0,0,0,-0.077,1.19,5629.0,-0.18,0
1.0,0,0,0,0,-0.651,3.28,5052.0,-0.105,0
1.0,0,0,0,0,-0.655,3.41,5481.0,-0.099,0
0.968,0,0,0,0,-0.331,1.86,5518.0,-0.1,0
0.0,0,1,0,0,-0.045,2.01,5263.0,-0.066,1
0.01,0,0,1,0,-0.454,1.33,5992.0,-0.182,1
0.2431011464585891,0,0,0,0,-0.0156,0.87,6154.0,-0.308,1
0.982,0,0,0,0,-0.35,0.55,4239.0,-0.022,0
0.997,0,0,0,0,-0.757,3.28,5982.0,-0.204,0
0.982,0,0,0,0,-0.636,2.75,4652.0,-0.032,0
0.999,0,0,0,0,-0.014,1.53,3834.0,-0.021,0
0.997,0,0,0,0,-0.227,0.8,3808.0,-0.036,0
0.424,0,0,1,0,-0.526,1.64,5864.0,-0.108,1
0.993,0,0,0,0,-0.07,1.58,5550.0,-0.105,0
0.884,0,0,0,0,-0.283,1.77,6374.0,-0.13,0
0.742,0,0,0,0,-0.221,16.25,4915.0,-0.063,0
0.0,0,1,1,0,-4.038,20.75,6237.0,-0.188,1
0.999,0,0,0,0,-0.023,1.59,5982.0,-0.221,0
0.0,0,0,1,1,-0.312,1.35,5616.0,-0.168,1
0.0,0,1,1,0,-0.319,1.38,8621.0,-0.16,1
0.998,0,0,0,0,-0.093,1.56,5657.0,-0.104,0
1.0,0,0,0,0,-0.662,0.84,3462.0,-0.065,0
0.0,0,1,0,1,-0.474,1.04,5482.0,-0.133,1
0.0,0,0,0,1,-0.05,1.77,6046.0,-0.192,1
0.0,0,1,1,0,-0.33,24.49,6184.0,-0.202,1
0.6914410623612266,1,0,0,0,-0.1407,231.0749307903316,6444.686744444986,-0.28,1
