Disposition Score,Not Transit-Like FPF,Stellar Eclipse FPF,Centroid Offset FPF,Ephemeris Contamination FPF,Orbital Period,Transit Duration Upper,Transit Depth,Stellar Effective Temperature,Stellar Surface Gravity,Stellar Surface Gravity Upper ,Stellar Radius Upper,Disposition Using Kepler Data
0.0,0,1,0,0,28.50787754,0.00916,24400.0,6131.0,4.497,0.052,0.288,1
0.6077783589576847,1,0,0,0,444.46522,0.161,4080.0,5134.0,4.609,0.026,0.139,1
0.0,0,0,1,1,8.48039,0.378,134.0,6193.0,4.434,0.056,0.357,1
0.1742926397061015,0,0,0,0,445.351255,0.327,420.0,7202.0,4.112,0.137,1.025,0
0.7981302423788127,1,0,0,0,72.0153825,0.47,178.0,5099.0,3.299,0.318,2.096,1
0.0,0,0,1,0,21.12752693,0.138,51.8,4024.0,1.672,0.275,8.872,1
0.875155895741435,1,0,0,0,23.9341825,0.243,228.0,4415.0,4.58,0.044,0.03,1
0.8512306230926965,1,0,0,0,87.775799,0.446,450.0,5604.0,4.375,0.124,0.372,1
0.7629720700194973,1,0,0,0,65.67350728,0.1914540509308592,22267.762982507065,5860.744913726875,4.994502399331576,0.4112931996795137,1.2654058824119812,1
0.993,1,0,0,0,222.0640988,0.3976463753391237,40099.22874797127,6190.875355415176,4.235793099753719,0.0601778617733533,0.8620994580024293,1
0.0,0,1,0,0,35.88227289,0.0017,101000.0,5840.0,4.57,0.035,0.223,1
0.0,0,1,0,0,8.780603773,0.00185,90000.0,5487.0,4.563,0.036,0.188,1
0.7824877064259881,0,0,0,0,97.5137491,0.225,280.0,5437.0,3.57,0.382,1.29,0
0.698692220157616,0,0,0,0,549.42772,0.971,719.0,5957.0,4.498,0.036,0.377,0
0.779553408506679,0,0,0,0,284.666844,0.57,418.0,5248.0,3.368,0.027,0.393,0
0.999,0,0,0,0,224.150923,0.174,349.0,6072.0,4.133,0.301,0.255,0
1.0,0,0,0,0,148.179343,0.877,467.0,5635.0,4.278,0.156,0.18,0
0.2398088611654353,1,0,0,0,551.49832,2.3,1870.0,5926.0,4.532,0.032,0.375,1
0.0,0,1,0,0,351.2878737,0.0169,135000.0,5911.0,4.519,0.046,0.253,1
0.577655671431563,0,0,0,0,376.934014,0.871,382.0,6074.0,4.369,0.121,0.351,0
0.5902198932009144,1,0,0,0,46.50446209,0.2123754399206887,1897.565489126573,4795.193224374074,4.074268235891321,0.0382425953509566,0.5000897961749402,1
0.992,0,0,0,0,17.168095,1.2,143.0,5053.0,3.824,0.777,1.172,0
0.7365045762745289,1,0,0,0,124.091252,0.67,281.0,5275.0,4.571,0.029,0.218,1
0.313,0,0,0,0,403.163148,0.381,681.0,5812.0,4.504,0.016,0.169,0
0.8011832417585496,0,0,0,0,341.557931,0.275,433.0,5138.0,3.551,0.204,1.541,0
0.2516919837437803,0,0,0,0,476.91977,1.1,194.0,6282.0,4.063,0.271,0.789,0
0.999,0,0,0,0,9.011888,0.265,988.0,5627.0,4.002,0.413,0.389,0
0.8021515947596867,0,0,0,0,351.25069,0.58,1320.0,4828.0,4.63,0.06,0.069,0
1.0014117786400325,1,0,0,0,212.771978,0.387,1240.0,5122.0,4.505,0.068,0.21,1
0.4537457788486091,0,0,0,0,65.3558881,0.205,1160.0,4703.0,4.55,0.047,0.059,0
0.0,0,1,1,1,18.0766788,0.26,28800.0,5780.0,4.438,0.052,0.1335570603748879,1
0.0,0,1,1,1,1.33255577,0.591,127.0,5122.0,4.469,0.095,0.12,1
0.0,0,1,1,1,1.33259275,0.251,79.1,6091.0,4.487,0.052,0.3,1
0.013,1,0,1,0,36.6092739,0.352,1100.0,4770.0,2.319,0.033,3.121,1
0.992,0,0,0,0,39.399926,0.719,341.0,5913.0,4.581,0.036,0.17,0
1.131414705654123,0,0,0,0,270.1430241,0.2560558951134404,45927.69297674189,2359.867647766393,1.2286093942474468,0.055,7.602869881070175,0
0.568,0,0,1,0,0.812592362,0.0114,6950.0,7117.0,4.153,0.148,0.482,1
0.3862355326211418,1,0,0,0,81.871309,0.31,98.2,6343.0,4.375,0.075,0.637,1
0.0,1,0,1,1,0.566805859,0.197,61.1,6413.0,4.203,0.153,0.489,1
0.8776344483777105,1,0,0,0,326.3659519,0.1774004966484517,87861.01664734888,4332.940723727985,4.560279874927722,0.018,0.6426170851348327,1
0.6718768642907661,1,0,0,0,520.58269,0.487,348.0,6210.0,4.45,0.043,0.517,1
0.6866559766706135,0,0,0,0,126.586058,0.509,125.0,6611.0,4.269,0.136,0.522,0
0.8873056725529543,0,0,0,0,2.7200197,0.207,869.0,3939.0,4.735,0.06,0.05,0
1.0264822593495313,0,0,0,0,18.347081,0.157,1130.0,5465.0,3.968,0.427,1.044,0
0.5340373696494431,0,0,0,0,57.140035,0.634,1570.0,5936.0,4.103,0.271,0.702,0
0.0,0,1,0,0,0.718643659,0.00504,125000.0,5853.0,4.483,0.065,0.27,1
1.0,0,0,0,0,31.70757465,0.8224524081249004,787.0,5861.0,4.546,0.036,0.263,0
0.0,0,1,0,0,17.94632811,0.00375,103000.0,5228.0,3.906,0.679,0.937,1
0.389371522256398,1,0,0,0,204.818268,0.271,304.0,6060.0,3.65,0.542,1.119,1
0.275,0,0,0,0,9.3589254,0.309,1530.0,5188.0,3.327,0.409,1.396,0
1.0,0,0,0,0,4.15472242,0.129,2240.0,6996.0,3.627,0.298,0.386,0
0.0,0,1,0,0,23.81490574,0.0107,79200.0,5421.0,3.79,0.893,1.224,1
0.0,0,0,1,1,1.3274511,0.241,124.0,4137.0,4.646,0.056,0.039,1
0.5852499382465854,0,0,0,0,87.565484,0.681,396.0,6064.0,4.429,0.055,0.55,0
0.4434473646594606,0,0,0,0,535.1515,0.57,362.0,5468.0,4.085,0.354,0.79,0
0.4064164688201321,0,0,0,0,495.40462,1.6,904.0,6225.0,4.45,0.042,0.417,0
0.5831070826652905,1,0,0,0,209.238576,0.35,155.0,6302.0,4.345,0.097,0.604,1
0.3282493100532822,0,0,0,0,353.65927,0.722,1020.0,5438.0,4.574,0.024,0.238,0
0.3939203438843017,0,0,0,0,346.4174,1.3,662.0,5754.0,4.49,0.046,0.394,0
0.0,0,1,0,0,1.166835206,0.00743,15500.0,8982.0,4.111,0.135,0.625,1
0.6876693272643793,1,0,0,0,230.7057888,0.0034542974123151,332.0,5262.449204887542,4.557912529474196,0.0320413821022948,0.388,1
0.0,0,0,0,1,4.99471597,0.257,53.0,6409.0,3.706,0.32,0.458,1
0.56,0,0,0,0,161.651504,0.367,254.0,5725.0,4.212,0.162,0.206,0
0.8168917009133669,0,0,0,0,376.24253,0.949,186.0,5916.0,4.463,0.06,0.374,0
0.0,0,1,0,0,27.65960779,0.00183,318000.0,5310.0,4.593,0.035,0.132,1
0.0,1,0,0,0,476.727302,0.296,1040.0,5068.0,2.827,0.03,0.659,1
0.6377952917465198,0,0,0,0,21.7997515,0.479,110.0,6122.0,4.487,0.043,0.345,0
0.401634130343224,0,0,0,0,54.595746,0.232,136.0,6014.0,3.989,0.341,0.756,0
0.648,1,0,0,0,22.0495604,0.153,135.0,6821.0,4.176,0.153,0.451,1
0.3990883637616454,1,0,0,0,150.7003939,1.6,77640.92154657523,5987.074965245136,4.497335574792613,0.1700499095954416,0.7834531735697798,1
1.1135472616494344,1,0,0,0,44.48477463,0.1787457330013594,440.0,3845.896127588644,4.391787711958737,0.031,0.2085355212710868,1
0.7951306721349369,1,0,0,0,93.6452481,0.7632773077727968,51.0,4615.362428535811,4.714224059675529,0.1307526292510429,0.088,1
0.3507276918588543,0,0,0,0,585.64118,1.4,565.0,5779.0,4.526,0.031,0.375,0
0.440130057301509,1,0,0,0,574.69029,0.652,277.0,5503.0,4.557,0.049,0.291,1
1.00252831801347,0,0,0,0,502.9828392,0.1463743363452225,192.0,3896.363739456785,4.280445173919463,0.0508325607386768,0.209,0
0.2993042991915659,0,0,0,0,48.8130123,0.243,702.0,6202.0,4.395,0.066,0.581,0
0.0,0,0,1,0,280.1604956,0.0673,12900.0,5387.0,4.581,0.03,0.147,1
1.1519804602680996,1,0,0,0,370.46262,0.816,348.0,6295.0,4.401,0.066,0.581,1
0.6268004356047119,1,0,0,0,116.301793,0.443,649.0,5593.0,4.552,0.029,0.321,1
0.4726382404312049,1,0,0,0,480.19416,1.4,372.0,6072.0,4.51,0.04,0.342,1
0.9102866863040098,1,0,0,0,368.49828,0.614,582.0,5255.0,4.527,0.065,0.203,1
0.0,0,1,0,0,6.993576155,0.0432,2920.0,6565.0,3.803,0.293,0.456,1
0.8849573660242949,1,0,0,0,223.5213173,0.0506379239816761,51028.49604419688,5242.598772185009,4.377934733972974,0.3283775545350872,0.954753944914007,1
0.0,0,1,0,0,1.811461128,0.00471,922000.0,8572.0,3.776,0.412,0.77,1
0.0,0,1,0,0,2.17491508,0.013,635000.0,6792.0,4.143,0.18,0.494,1
0.0964942549198724,0,0,0,0,441.61919,0.731,820.0,4351.0,4.659,0.06,0.054,0
0.0,0,1,1,0,24.5002702,0.278,154.0,4519.0,4.688,0.028,0.062,1
0.7710500288572324,0,0,0,0,318.49078,0.73,630.0,6026.0,4.302,0.163,0.592,0
0.066,0,1,0,0,2.16402661,2.411197332469532,5148.616170649097,5473.291053470616,4.287464583339688,0.413,0.0777654188465432,1
0.6118789858043887,1,0,0,0,392.8927563,0.3120084585223576,49811.04104802235,5696.299105994855,3.730790704388244,0.1989057663531566,0.2756698311256138,1
0.9908497980731368,1,0,0,0,114.734287,0.604,243.0,5083.0,4.569,0.066,1.592,1
0.6551844807774081,0,0,0,0,362.0619,1.0,886.0,5271.0,4.636,0.028,0.137,0
0.0,0,1,1,0,1.340649911,0.0166,628000.0,6332.0,4.26,0.18,0.339,1
0.0,0,0,1,1,30.69537638,0.0346,19900.0,6185.0,4.356,0.09,0.392,1
0.0,0,1,0,0,30.69533113,0.00074,88800.0,6335.0,4.171,0.234,0.253,1
0.0,0,0,0,0,11.37444271,0.00289,27900.0,5297.0,4.546,0.052,0.122,0
0.7765342924260143,1,0,0,0,49.873958,0.308,562.0,4979.0,4.632,0.058,0.076,1
0.3405943540964136,0,0,0,0,411.447056,0.24,285.0,6519.0,4.108,0.219,0.847,0
0.989,0,0,0,0,29.9371143,0.42,194.0,5115.0,4.47,0.09,0.044,0
0.8979141769079078,1,0,0,0,114.2504149,0.12,294016.0365249951,4953.547031993795,4.308264491070081,0.08,0.0188746283378927,1
0.7464698982672671,0,0,0,0,651.358046,0.29,571.0,5122.0,3.172,0.032,0.394,0
0.342209128883884,1,0,0,0,407.97623,1.2,238.0,7612.0,3.787,0.25,0.705,1
0.048,0,0,0,0,33.3037881,0.32,272.0,4899.0,4.624,0.023,0.091,0
0.0,0,0,0,0,212.60398,1.3,189.0,5834.0,4.284,0.157,0.521,0
0.3447763922323095,0,0,0,0,50.550788,0.451,155.0,5031.0,3.433,0.235,1.892,0
0.7852287075535547,1,0,0,0,239.2557898,0.8104253323794669,101231.1811476339,6293.449161739281,4.579235040358118,0.091,0.296,1
0.176,0,0,0,0,285.374561,0.324,482.0,5142.0,3.47,1.232,1.691,0
0.0,0,1,1,0,6.279888981,0.0476,1510.0,5057.0,3.137,0.435,1.782,1
1.0,1,0,1,0,37.47695717,0.2327273921172797,38.2,5037.132855781647,4.290575090535355,0.11,0.3,1
1.0145960367275668,0,0,0,0,93.359737,0.458,38.3,6809.0,4.078,0.215,0.78,0
0.0,0,1,0,0,519.8022187,0.0112,77200.0,5310.0,4.356,0.154,0.175,1
0.482265191767816,0,0,0,0,122.58481,2.4,319.0,5003.0,4.602,0.058,0.087,0
0.5784579617095936,0,0,0,0,84.934357,0.74,130.0,6290.0,4.156,0.23,0.637,0
0.8838370738824876,1,0,0,0,48.9200563,0.45,334.0,5375.0,4.433,0.115,0.58,1
0.1365584006786809,0,0,0,0,421.98194,0.659,173.0,6760.0,4.193,0.136,0.905,0
0.954,0,0,0,0,469.61309,0.543,1230.0,5474.0,4.598,0.032,0.152,0
0.0,1,0,0,0,583.73632,1.9,339.0,6003.0,4.176,0.162,0.253,1
0.5824895769815797,1,0,0,0,502.658,1.4,216.0,3754.0,4.773,0.06,0.06,1
0.789,0,0,0,0,116.454312,0.342,2130.0,5197.0,4.548,0.088,0.083,0
0.3074107594915225,0,0,0,0,397.499229,0.189,2630.0,6423.0,4.37,0.066,0.73,0
0.4799250482775714,1,0,0,0,243.954706,0.742,292.0,5578.0,4.578,0.029,0.321,1
0.874,0,0,0,0,24.9093027,0.293,333.0,4810.0,4.633,0.028,0.074,0
0.6669529813419158,0,0,0,0,192.138741,0.843,151.0,6065.0,4.098,0.254,0.779,0
0.860920984535062,0,0,0,0,281.95332,0.361,1040.0,4864.0,4.628,0.031,0.093,0
0.0,0,0,1,1,12.71368909,0.232,192.0,5715.0,4.586,0.031,0.195,1
0.9797170219425494,1,0,0,0,25.26363805,0.3944742068712993,84.4,6969.72372406792,4.00890168908712,0.3136724930484983,0.6411041948090731,1
0.996,0,1,1,0,1.391716834,0.245,41.0,3749.0,0.833,0.03,15.454,1
0.0,0,1,0,0,70.51623381,0.00193,330000.0,5511.0,4.531,0.076,0.145,1
0.0,0,1,1,0,2.645596805,0.0222,1270.0,4980.0,3.167,0.174,0.823,1
0.8554135088611955,0,0,0,0,388.67155,0.798,371.0,5354.0,4.587,0.027,0.177,0
0.5579639336607438,1,0,0,0,105.6327297,0.155,472.0,5849.082817099556,4.593388894848515,0.03,0.8524078034087381,1
1.0131101359551995,1,0,0,0,274.553579,0.668,218.0,6267.0,4.334,0.119,0.464,1
0.5219773118623374,1,0,0,0,251.0230401,0.8295322536343612,2020.0,5304.3459551035685,5.049431074730797,0.1835432238117766,1.2774224676478274,1
0.0,0,1,0,1,1.80774253,0.184,593.0,5164.0,3.88,0.689,1.323,1
0.8605384744340555,0,0,0,0,520.655224,0.481,315.0,5227.0,3.321,0.252,1.968,0
0.4901738339515377,0,0,0,0,369.93355,4.8,995.0,6158.0,4.453,0.049,0.493,0
0.7653279034197472,1,0,0,0,28.7369766,0.414,525.0,5722.0,4.547,0.031,0.378,1
0.007,0,0,1,0,2.45649061,0.167,288.0,4870.0,2.486,0.024,2.433,1
0.0,1,0,0,0,98.51783198,0.3641966016095406,444.0,5961.099279026651,4.774868382778424,0.0948304595728422,0.21,1
0.7319840339014761,1,0,0,0,457.513348,0.499,563.0,5047.0,2.966,0.029,0.451,1
0.3837951370684079,1,0,0,0,224.0258992,0.1921646181941347,50900.05356004434,5620.401978192505,4.116641798541212,0.3114582063698267,0.4521855381991639,1
0.1483979194555902,1,0,0,0,323.77153,1.9,354.0,5196.0,4.586,0.026,0.147,1
0.2853031071353167,0,0,0,0,641.60204,0.939,237.0,6277.0,4.449,0.044,0.511,0
0.771751194803555,1,0,0,0,40.0389613,0.26,109.0,5701.0,4.437,0.107,0.382,1
0.0,0,1,0,0,22.57197263,0.00525,79300.0,5645.0,4.431,0.149,0.204,1
0.8797766921452891,0,0,0,0,28.406342,0.674,224.0,6085.0,4.474,0.061,0.368,0
0.0,0,1,0,0,1.018861199,0.015,291000.0,6225.0,4.009,0.385,0.434,1
0.4556341015376313,1,0,0,0,80.519237,0.807,92.5,6251.0,4.378,0.079,0.642,1
0.3119923969286228,1,0,0,0,149.356804,0.733,172.0,6569.0,3.842,0.386,0.639,1
0.928,0,0,0,0,264.466625,0.145,437.0,6551.0,4.337,0.073,0.271,0
0.7343253436742292,0,0,0,0,151.77884,0.484,190.0,6328.0,3.634,0.434,0.794,0
0.5335524126912586,1,0,0,0,50.47759052,1.6599869631212445,29111.46095693523,5968.790316798199,3.890002857539901,0.1595124196968856,0.394,1
0.84536006531384,0,0,0,0,113.993156,0.515,69.7,7892.0,3.921,0.197,0.919,0
0.0,0,1,1,0,2.79123954,0.118,155.0,6407.0,4.111,0.22,0.508,1
0.4796341022130049,1,0,0,0,223.3176922,0.0630490520974714,52239.76139978746,5973.934047994997,4.150059515940842,0.1622367559160983,0.2299066759438529,1
0.01,0,0,1,0,44.637111,0.428,283.0,5222.0,4.518,0.095,0.114,1
0.4293319677877117,0,0,0,0,102.493119,0.421,636.0,5166.0,4.583,0.024,0.132,0
0.1369611850926947,0,0,0,0,284.9421278,0.1257974537054319,52.1,5343.683929856378,4.130460344288401,0.1661129119877483,0.2457801812574287,0
0.0,0,1,0,0,365.620697,0.428,27200.0,5273.0,4.531,0.069,0.198,1
0.986,0,0,0,0,6.13292733,0.149,58.7,5877.0,3.941,0.264,0.264,0
1.0,0,0,0,0,12.63063129,0.169,301.0,5579.0,4.58,0.034,0.161,0
0.5414664339127355,1,0,0,0,191.272501,0.707,287.0,5727.0,4.43,0.108,0.379,1
0.4523826829059592,0,0,0,0,286.02266,1.6,1040.0,4368.0,4.624,0.055,0.049,0
1.0,0,0,0,0,7.95445779,0.0179,6270.0,6217.0,4.306,0.132,0.378,0
0.2399382716233998,0,0,0,0,331.70918,1.5,3460.0,5282.0,4.565,0.029,0.255,0
0.5299896375236344,1,0,0,0,575.42002,1.8,402.0,6025.0,4.448,0.078,0.356,1
1.2277674017619835,0,0,0,0,297.78282,1.6,392.0,4192.0,4.657,0.071,0.049,0
0.086,0,0,0,0,137.396194,1.4,155.0,5425.0,3.704,0.784,0.783,0
0.0,0,0,0,0,365.739893,0.47,301.0,5420.0,4.396,0.135,0.501,0
0.3254585714176613,0,0,0,0,104.198102,0.282,652.0,5087.0,3.759,0.849,1.297,0
0.0373472548841494,1,0,0,0,368.72715,1.1,427.0,5401.0,4.569,0.046,0.217,1
0.4536136039666523,0,0,0,0,74.833577,0.779,86.4,5933.0,3.953,0.355,0.739,0
1.0,0,0,0,0,8.5852872,0.203,1410.0,5488.0,4.57,0.04,0.2,0
0.0,0,1,0,0,100.303613,0.0347,488000.0,6060.0,4.397,0.105,0.323,1
0.3147964283588237,0,0,0,0,102.100752,0.639,194.0,6359.0,4.046,0.259,0.82,0
1.0,0,0,0,0,6.263491873,0.0432,2830.0,6247.0,4.255,0.214,0.33,0
0.0,0,1,0,0,0.83620025,0.0491,331000.0,5780.0,4.438,0.0864523289840666,0.5599843935490245,1
0.4626653324751127,0,0,0,0,335.43143,1.3,228.0,5172.0,3.315,0.284,1.993,0
0.0,0,0,0,0,558.21886,0.872,1540.0,5679.0,4.581,0.036,0.169,0
0.7962754941220076,0,0,0,0,290.02002,2.0,173.0,6452.0,4.384,0.068,0.599,0
0.8061130981645245,0,0,0,0,279.21957,0.963,334.0,5159.0,3.648,0.243,1.424,0
0.6687829012956257,0,0,0,0,348.665961,0.419,391.0,5183.0,3.166,0.029,0.529,0
0.992079102020204,1,0,0,0,616.34132,0.753,1290.0,4197.0,4.659,0.07,0.049,1
0.8195403502940322,0,0,0,0,222.28056,0.735,272.0,6543.0,4.17,0.171,0.9,0
0.9009270717063722,0,0,0,0,570.01886,0.616,429.0,5496.0,4.579,0.029,0.215,0
0.7164567159493374,0,0,0,0,378.9313911,0.8275427178137276,105769.67915746813,5277.559704389302,4.047613585293586,0.059,0.229,0
0.2727009714082689,0,0,0,0,580.8532679,0.2034310600210352,576.0,6134.819736877877,4.321606014102601,0.0516422926320667,0.3384576589400725,0
0.4373833477309667,1,0,0,0,390.40832,0.923,252.0,3659.0,4.858,0.08,0.09,1
0.8426955027588301,1,0,0,0,191.528018,0.403,172.0,6054.0,4.416,0.079,0.376,1
0.8470066705943882,1,0,0,0,386.59946,0.76,381.0,6137.0,4.487,0.049,0.354,1
0.0,0,0,1,0,15.4032765,0.424,253.0,5272.0,4.508,0.099,0.102,1
0.899,0,0,0,0,7.58062893,0.245,86.1,5753.0,4.417,0.063,0.164,0
0.9122885646707144,1,0,0,0,61.0011095,0.317,408.0,6418.0,4.395,0.062,0.639,1
0.1563759046862645,1,0,0,0,198.232389,0.344,416.0,6263.0,4.382,0.074,0.627,1
0.0,0,1,0,1,0.66062715,1.1,249.0,6322.0,4.426,0.054,0.349,1
0.9240662471602136,0,0,0,0,248.421771,0.559,704.0,4895.0,3.008,0.03,0.863,0
0.6569082731585436,1,0,0,0,456.5734,0.508,398.0,5002.0,3.216,0.031,0.701,1
0.0,1,0,0,0,601.13797,1.6,173.0,5786.0,4.155,0.293,0.353,1
0.0,1,0,0,0,344.06248,1.3,136.0,7664.0,3.611,0.522,0.62,1
1.0107502616054658,1,0,0,0,39.94344731,0.0563334183502589,63213.05360429937,5932.368141262688,4.261007729219933,0.2660147689476833,0.6844104882662116,1
0.4520400105431016,0,0,0,0,551.22396,0.812,571.0,5691.0,4.544,0.023,0.373,0
0.4176792876748284,1,0,0,0,466.90824,0.693,660.0,5340.0,4.456,0.102,0.448,1
0.080554559813267,1,0,0,0,361.30991,0.728,276.0,4911.0,3.354,0.258,2.284,1
0.2350398933630236,0,1,0,0,199.4424134,0.017,32200.0,5869.0,4.288,0.164,0.441,1
0.0,0,1,0,0,31.59115876,0.0406,1430.0,5178.0,3.714,0.878,1.218,1
0.6217989153518877,1,0,0,0,356.99135,1.2,748.0,5539.0,4.467,0.072,0.356,1
0.5933159432284604,1,0,0,0,96.120478,0.481,285.0,6038.0,4.245,0.203,0.39,1
0.511,0,0,1,0,9.63647672,0.337,47.6,5125.0,3.631,0.168,0.496,1
0.5314224344908194,1,0,0,0,45.680876,0.63,350.0,4835.0,2.608,0.03,1.158,1
1.013516320406649,1,0,0,0,43.169798,0.853,121.0,5929.0,4.176,0.241,0.506,1
0.0133057717099905,0,0,0,0,395.94327,1.4,1510.0,4596.0,4.63,0.032,0.065,0
0.8069056095918171,0,0,0,0,76.37924,0.378,276.0,5451.0,4.404,0.131,0.533,0
0.5845897432630162,0,0,0,0,58.669218,0.381,169.0,5548.0,4.433,0.08,0.36,0
0.5499458084758129,0,0,0,0,355.84731,2.1,124.0,6823.0,4.212,0.121,0.919,0
0.925,0,0,0,0,61.611129,0.58,82.9,6533.0,4.227,0.135,0.288,0
0.8941515252569507,0,0,0,0,150.728285,0.629,214.0,5778.0,4.544,0.029,0.364,0
0.7333112029257733,0,0,0,0,253.790434,0.962,604.0,5426.0,4.535,0.036,0.311,0
0.2866036126126755,0,0,0,0,322.544807,0.427,88.0,5359.0,4.611,0.028,0.194,1
0.5371689964601211,0,0,0,0,35.6606167,0.00815,42573.12362226683,5461.219658929499,4.188086849543189,0.0842022373625105,0.5987161414467663,0
0.0,0,1,0,0,22.57494749,0.177,1340.0,6581.0,4.192,0.154,0.307,1
1.047055282807826,0,0,0,0,587.38162,0.798,864.0,4784.0,2.711,0.029,0.701,0
0.0,0,0,1,0,85.5692223,0.352,539.0,5361.0,3.856,0.658,0.912,1
1.0,0,0,0,0,7.07987663,0.262,310.0,4808.0,4.521,0.078,0.049,0
1.1122573106928084,0,0,0,0,91.240335,0.634,206.0,6493.0,4.305,0.112,0.629,0
0.782929500918887,0,0,0,0,357.41382,0.647,777.0,6233.0,4.412,0.062,0.567,0
0.71155795031052,0,0,0,0,359.854745,0.64,302.0,6495.0,4.379,0.065,0.726,0
0.3517408605337564,0,0,0,0,89.366114,0.856,494.0,5861.0,4.522,0.039,0.374,0
1.0,0,0,1,0,422.255426,0.39,1940.0,6273.0,4.364,0.084,0.611,1
0.024,0,0,0,0,37.6259039,0.256,411.0,5874.0,4.542,0.034,0.233,0
1.0519120591918112,0,0,0,0,100.414752,0.2742442653198302,183000.0,4978.7893104514205,4.495939450487104,0.1656237556734674,1.221001582439768,0
0.799,0,0,0,0,41.9934673,0.378,294.0,5766.0,4.498,0.05,0.273,0
1.0179231369299364,0,0,0,0,94.67782,0.507,287.0,5360.0,4.503,0.057,0.3,0
0.185,0,0,0,0,290.196139,0.518,281.0,6238.0,4.224,0.162,0.453,0
0.4546468784608272,0,0,0,0,471.39698,0.773,330.0,6587.0,4.463,0.045,0.353,1
0.4798872605853557,0,0,0,0,175.452812,0.655,142.0,6184.0,3.58,0.546,1.172,0
0.0,0,0,0,0,367.07446,0.989,368.0,6315.0,4.407,0.067,0.37,0
0.8260268502050938,0,0,0,0,366.684634,0.346,456.0,5090.0,3.353,0.327,2.062,0
0.6521685626935895,0,0,0,0,291.306507,0.474,1130.0,5031.0,4.548,0.062,0.113,0
0.2520557373191696,0,0,0,0,93.006,0.868,125.0,5518.0,3.973,0.391,0.899,0
0.0,0,0,0,0,26.46288074,2.0603661028528872,88696.19158366154,4933.548727901539,3.865159780471205,0.0366628439363861,0.5816301377076638,0
0.5760755363606875,0,0,0,0,436.42852,1.9,164.0,5997.0,4.466,0.054,0.39,1
0.467,0,0,0,0,20.69920737,1.424465315594633,41356.89295396255,5622.823074779688,4.2372351568595645,0.4468430281033014,0.091,0
0.939,0,0,0,0,466.002988,0.599,2360.0,5830.0,4.54,0.035,0.234,0
1.0554810540282462,0,0,0,0,302.77571,0.962,1110.0,3358.0,4.944,0.06,0.1,0
0.4616406229397495,0,0,0,0,115.1995292,0.357129589184428,37882.259412777086,7064.60497516939,4.263431701051479,0.0928636242975851,1.4163012928183742,0
0.902,0,0,0,0,355.86134,1.5,1220.0,5736.0,4.576,0.042,0.212,0
0.0113226856517865,0,0,0,0,236.506437,0.431,744.0,5066.0,3.414,0.24,1.908,0
0.6771596232842931,0,0,0,0,19.3854894,0.238,4560.0,5432.0,4.42,0.122,0.443,0
0.3930882630905603,0,0,0,0,416.8789312,1.8119364033887968,88646.35087789656,5586.189603044375,4.53445439142572,0.0887586714015631,0.2296503675487201,0
1.0091589295095933,0,0,0,0,48.38798413,0.5527655705135852,114908.42198889791,5658.942242029023,4.731517854678612,0.138,0.0804306951600033,0
0.5235728201386158,0,0,0,0,357.588538,0.441,345.0,7435.0,4.082,0.123,1.032,0
0.4847662910094865,0,0,0,0,545.205601,0.329,200.0,6273.0,4.345,0.094,0.7,0
0.7061333318606263,0,0,0,0,105.053389,0.44,177.0,6471.0,4.392,0.063,0.58,0
0.383,0,0,0,0,24.7967294,0.401,971.0,5496.0,4.592,0.04,0.152,0
0.4832453693963613,0,0,0,0,44.7060191,0.216,292.0,5509.0,4.482,0.104,0.922,0
1.1390801440277454,0,0,0,0,125.277815,0.439,432.0,5119.0,2.961,0.028,0.519,0
0.4,0,0,0,0,27.2020672,0.248,180.0,5869.0,4.175,0.162,0.246,0
0.0,0,1,0,0,64.71316809,0.00103,313000.0,6175.0,4.44,0.084,0.289,1
0.3007326186438662,0,0,0,0,40.7282314,0.618,222.0,6531.0,3.936,0.25,0.815,0
0.2640838381092335,0,0,0,0,183.3804845,0.2559277506483374,282.0,5757.50524733922,3.8572983077330782,0.0939653834529521,0.3633667940768486,0
0.0,0,1,1,1,1.036592136,0.0217,2120.0,4884.0,2.737,0.162,1.504,1
0.5498188746847188,0,0,0,0,398.51312,1.1,249.0,5776.0,4.596,0.029,0.339,0
0.4495248819906409,0,0,0,0,559.785594,0.504,275.0,6201.0,4.352,0.101,0.528,0
0.7089727600389103,0,0,0,0,109.43946,0.84,187.0,5359.0,4.611,0.028,0.186,0
0.5039916328575378,0,0,0,0,194.2583534,0.227953657659302,297578.8667080915,7277.55143654848,3.976053366210811,0.028,0.074,0
0.7872657333913268,0,0,0,0,164.507439,0.623,434.0,5866.0,4.382,0.114,0.368,0
0.5304761330642626,0,0,0,0,370.84786,0.78,1440.0,5291.0,4.539,0.027,0.249,0
1.2417357480424034,0,0,0,0,73.908995,0.796,101.0,5865.0,4.518,0.033,0.376,0
0.4741443653125188,0,0,0,0,96.32561456,0.0549,95529.74542735856,7330.571659944307,5.142271307747461,0.2352631901950858,0.291,0
0.6659898291640516,0,0,0,0,212.646179,0.479,953.0,6108.0,4.466,0.041,0.402,0
0.0103100621900586,0,0,1,0,371.54879,0.798,126.0,5225.0,4.41,0.124,0.5,1
0.797014746879256,1,0,0,0,226.499243,0.443,127.0,5093.0,4.525,0.059,0.177,1
