Disposition Score,Not Transit-Like FPF,Stellar Eclipse FPF,Centroid Offset FPF,Ephemeris Contamination FPF,Transit Depth Upper,Insolation Flux Lower ,Stellar Radius Upper,Disposition Using Kepler Data
1.0,0,0,0,0,13.6,-68.29,0.335,0
1.0,0,0,0,0,11.8,-591.88,0.598,0
0.2001342234150167,0,0,0,0,24.6,-0.92,0.648,0
0.991,0,0,0,0,9.6,-8.25,0.35,0
0.998,0,0,0,0,6.8,-122.21,0.129,0
0.046,0,1,0,0,76.2,-356.79,0.42,1
0.0,0,1,1,1,45.6,-287.62,0.279,1
1.0,0,0,0,0,34.2,-3.0,0.08,0
0.0,0,0,1,1,6.1,-425.97,0.233,1
0.998,0,0,0,0,14.3,-12.78,0.102,0
0.0,0,1,1,1,6.6,-1020.71,0.368,1
1.0,0,0,0,0,144.0,-228.09,0.364,0
0.964,0,0,1,0,26.3,-9136.11,0.494,1
0.0,1,0,0,0,126.0,-1.09,0.031,1
0.0,0,1,1,0,67.1,-7.28,0.287,1
0.0,0,1,1,1,8.1,-325.79,0.265,1
0.762,0,1,0,0,4.9,-40244.87,0.939,1
1.0,0,0,0,0,35.2,-4.58,0.033,0
1.0,0,0,0,0,17.5,-53.06,0.133,0
0.0,0,0,1,0,23.4,-39.32,0.246,1
1.0,0,0,0,0,22.1,-53.12,0.333,0
1.0,0,1,0,0,13.7,-925.51,2.551,1
1.0,0,0,0,0,18.1,-206.16,0.333,0
1.0,0,0,0,0,46.8,-9.14,0.333,0
1.0,0,0,0,0,30.3,-10.12,0.108,0
1.0,0,0,0,0,5.8,-27.39,0.065,0
0.0,0,1,0,0,111.0,-0.74,0.048,1
1.0,0,0,0,0,21.0,-55.16,0.297,0
0.0,1,0,0,0,296.0,-0.5,0.586,1
0.0,0,0,1,0,16.5,-36.91,0.079,1
0.3983734776613277,1,0,0,0,2.4965748749658783,23941.109042212804,0.6052764649703092,1
0.0,0,0,0,1,21.3,-295.67,0.133,1
0.905537958446301,0,0,0,0,6.8,-11.75,0.157,0
1.0,0,0,0,0,30.9,-9.54,0.035,0
0.99,0,0,0,0,49.2,-3.66,0.035,0
0.992,0,0,0,0,60.3,-0.55,0.035,0
0.5326487431328083,0,0,0,0,15.1,-2302.06,0.244,1
0.998,0,0,0,0,8.6,-1.99,0.065,0
0.0,0,0,1,1,19.4,-161.64,0.194,1
0.996,0,0,0,0,16.1,-9.22,0.181,0
1.0,0,0,0,0,23.3,-2.57,0.047,0
0.0,0,0,1,1,3.7,-655.64,0.341,1
1.0,0,0,0,0,18.1,-46.04,0.039,0
1.0,0,1,1,0,15.5,-99.18,0.141,1
1.0,0,0,0,0,21.4,-14.74,0.32,0
0.999,0,0,0,0,25.2,-8.05,0.32,0
0.0,0,1,1,1,52.3,-14.82,0.3,1
0.0,0,1,0,0,22.2,-69.5,0.29,1
0.0,0,0,1,1,17.9,-670.72,0.244,1
0.0,0,1,0,0,9.9,-905.74,0.147,1
0.995,0,0,0,0,47.3,-2.31,0.023,0
1.0,0,0,0,0,12.0,-207.44,0.259,0
0.0,0,1,1,1,8.7,-333.71,0.102,1
0.0,0,0,0,0,18.7,-52.49,0.306,0
1.0,0,0,0,0,24.1,-18.82,0.04,0
0.695,0,0,0,0,20.4,-34.85,0.04,0
0.821,0,0,0,0,16.0,-180.08,0.04,0
1.0,0,0,0,0,7.1,-84.71,0.252,0
0.998,0,0,0,0,9.4,-29.56,0.252,0
0.7806032265328369,1,0,0,0,76.97075262961029,28478.065673059245,0.2679280733513661,1
1.0,0,0,0,0,2.3,-1123.4,0.162,0
1.0,0,0,0,0,6.0,-16.97,0.089,0
0.997,0,0,0,0,5.2,-26.72,0.089,0
1.0,0,0,0,0,33.9,-0.53,0.04,0
1.0,0,0,0,0,29.5,-4.89,0.13,0
0.913,0,1,0,0,11.6,-36.96,0.308,1
1.0,0,0,0,0,19.7,-24.49,0.264,0
0.993,0,0,0,0,74.7,-0.32,0.028,0
1.0,0,0,0,0,20.2,-14.02,1.019,0
1.0,0,0,0,0,7.7,-11.28,0.065,0
0.989,0,0,0,0,9.3,-631.56,0.259,0
0.0,0,0,1,0,22.1,-67.9,0.122,1
1.0,0,0,0,0,20.3,-17.8,0.261,0
0.0,0,0,1,0,11.2,-535.02,1.272,1
0.8133094545391383,1,0,0,0,16.007671753120967,-96.95,0.084,1
1.0,0,0,0,0,16.4,-37.52,0.252,0
0.983,0,1,0,0,17.5,-44.3,0.513,1
0.0,0,0,1,0,6.5,-391.53,0.229,1
0.993,0,0,0,0,29.2,-3.2,0.037,0
1.0,0,0,0,0,15.1,-14.89,0.298,0
0.0,0,1,1,1,10.3,-1719.3,0.388,1
1.0,0,0,0,0,5.5,-57.18,0.232,0
0.0,0,1,1,0,354.0,-3.73,0.033,1
0.0,1,0,0,0,29.6,-2154.28,0.335,1
0.871,0,0,0,0,12.0,-1094.83,0.507,0
0.0,0,0,1,1,7.0,-310.48,0.095,1
0.0,0,1,0,0,32.6,-220.05,0.118,1
0.982,0,0,0,0,29.6,-4.03,1.019,0
1.0,0,0,0,0,28.9,-4.36,0.034,0
1.0,0,0,0,0,32.5,-2.58,0.034,0
1.0,0,0,0,0,42.3,-0.72,0.034,0
0.968,0,0,0,0,23.2,-11.21,0.034,0
0.996,0,0,0,0,13.6,-69.21,0.034,0
0.0,0,1,0,0,19.9,-7.27,0.218,1
0.0,0,0,1,1,18.6,-657.57,0.12,1
1.0,0,0,0,0,36.2,-10.39,0.246,0
0.0,0,0,1,1,34.4,-6.89,0.057,1
1.0,0,0,0,0,18.5,-6.61,0.025,0
1.0,0,0,0,0,5.1,-77.29,0.065,0
0.0,0,1,1,0,24.0,-295.75,0.1,1
0.934,0,0,0,0,28.7,-2.43,0.162,0
1.0,0,0,0,0,23.2,-33.11,0.162,0
0.0,0,1,1,0,33.4,-227.16,0.281,1
0.0,0,1,0,1,151.0,-38.34,0.314,1
0.6385186760904428,0,0,0,0,11.9,-2578.93,0.473,1
0.0,0,0,1,1,6.3,-26636.71,1.02,1
0.0,0,0,1,1,14.9,-108.68,0.305,1
0.894,0,0,0,0,50.2,-1.53,0.09,0
1.0,0,0,0,0,35.1,-9.05,0.112,0
1.0,0,0,0,0,11.8,-55.9,0.111,0
1.0,0,0,0,0,18.1,-109.75,0.264,0
0.875,0,1,0,0,1.5,-28302.96,0.895,0
1.0,0,0,0,0,9.5,-253.54,0.439,0
1.0,0,0,0,0,15.3,-39.2,0.259,0
1.0,0,0,0,0,24.3,-5.2,0.259,0
0.0,0,1,1,0,84.6,-0.29,0.034,1
0.0,0,0,1,1,9.4,-211.75,0.261,1
1.0,0,0,0,0,22.6,-23.8,0.244,0
0.997,0,0,0,0,29.7,-45.91,0.212,0
0.885,0,0,0,0,20.6,-25.83,0.287,0
1.0,0,0,0,0,6.2,-20.03,0.051,0
0.0,1,0,1,0,6.6,-12099.61,0.308,1
0.994,0,0,0,0,19.6,-68.49,0.299,0
0.997,0,0,0,0,87.1,-2.57,0.248,0
0.3480251973494002,0,0,0,0,207.0,-0.02,0.27,0
0.6624674457927759,0,0,0,0,26.4,-22.05,0.37,1
1.0,0,0,0,0,6.1,-23.26,0.07,0
0.991,0,0,0,0,18.2,-25.39,0.111,0
0.961,0,0,0,0,10.0,-144.22,0.111,0
0.999,0,0,0,0,10.5,-1.2,0.149,0
1.0,0,0,0,0,11.3,-147.71,0.111,0
1.0,0,0,0,0,11.2,-88.31,0.349,0
1.0,0,0,0,0,19.2,-14.96,0.049,0
0.0,0,0,1,0,12.2,-225.63,0.293,1
1.0,0,0,0,0,26.8,-1.98,0.047,0
0.729,0,1,0,0,12.0,0.0,0.0,1
0.0,0,1,0,0,27.1,-7.92,0.143,1
0.5144715612762063,0,0,0,0,76.6,-0.12,0.625,0
0.0,0,0,1,0,56.8,-169.48,0.142,1
0.0,0,1,1,0,12.6,-2609.5,0.278,1
0.0,0,1,0,0,7.1,-118.82,0.386,1
0.0,0,1,1,1,12.6,-91.77,0.205,1
0.0,0,1,0,0,24.4,-45.27,0.488,1
0.0,0,1,1,0,18.9,-77.37,0.251,1
1.0,0,0,0,0,99.6,-1.35,0.201,0
0.0,1,0,1,1,10.4,-327.72,0.057,1
1.0,0,0,0,0,50.8,-8.03,0.092,0
1.0,0,0,0,0,20.7,-67.44,0.183,0
1.0,0,0,0,0,14.0,-38.73,0.111,0
0.0,0,0,1,1,5.9,-31.19,0.031,1
1.0,0,0,0,0,10.6,-24.79,0.073,0
1.0,0,0,0,0,6.4,-48.1,0.073,0
0.994,0,0,0,0,28.3,-62.8,0.318,0
0.0,1,0,1,1,22.8,-777.85,0.122,1
1.0,0,0,0,0,19.5,-4.31,0.039,0
0.0,0,0,0,0,11.3,-15.82,0.039,0
0.0,0,1,0,0,12.0,-93.05,0.395,1
1.0,0,0,0,0,22.1,-2.42,0.039,0
0.0,0,1,0,0,6.6,-12817.72,0.814,1
0.0,0,1,1,1,326.0,-66.77,0.304,1
0.1722991583443776,0,0,0,1,17.9,-2287.03,0.42,1
0.0,0,1,1,0,16.9,-756.68,0.308,1
0.0,1,0,1,1,10.5,-179.19,0.361,1
0.0,0,1,1,1,54.7,-22.61,0.298,1
0.0,0,1,1,1,10.0,-271.75,0.291,1
0.0,0,1,0,0,25.3,-446.58,0.087,1
1.0,0,0,0,0,34.0,-2.23,0.097,0
1.0,0,0,0,0,30.8,-7.67,0.097,0
0.921,0,0,0,0,13.0,-390.73,0.097,0
0.998,0,0,0,0,32.3,-0.24,0.023,0
1.0,0,0,0,0,41.1,-5.61,0.1,0
0.907,0,0,0,0,28.6,-1.57,0.099,0
0.999,0,0,0,0,46.8,-0.62,0.099,0
0.999,0,0,0,0,22.3,-14.52,0.029,0
1.0,0,0,0,0,6.5,-95.04,0.065,0
0.997,0,0,0,0,53.9,-0.34,0.142,0
0.996,0,0,0,0,4.1,-51.63,0.092,0
1.0,0,0,0,0,6.7,-1766.17,0.19,0
0.545,0,0,0,0,10.8,-272.58,0.19,0
1.0,0,0,0,0,6.3,-289.72,0.165,0
1.0,0,0,0,0,18.9,-98.38,0.165,0
1.0,0,0,0,0,7.5,-105.19,0.296,0
0.098,0,0,0,0,4.5,-271.66,0.296,0
1.0,0,0,0,0,12.6,-82.96,0.044,0
0.978,0,0,0,0,15.4,-26.55,0.044,0
1.0,0,0,0,0,10.9,-179.06,0.086,0
0.994,0,0,0,0,13.3,-74.31,0.086,0
0.95,0,0,0,0,15.8,-36.45,0.086,0
1.0,0,0,0,0,7.6,-30.5,0.164,0
1.0,0,0,0,0,18.9,-159.23,0.302,0
0.983,0,0,0,0,27.9,-84.45,0.302,0
1.0,0,0,0,0,32.9,-4.43,0.06,0
1.0,0,0,0,0,23.4,-18.78,0.06,0
1.0,0,0,0,0,29.4,-2.68,0.041,0
1.0,0,0,0,0,47.9,-0.94,0.041,0
0.996,0,0,0,0,60.9,-0.19,0.041,0
0.998,0,0,0,0,32.1,-0.13,0.136,0
1.0,0,0,0,0,13.6,-51.78,0.142,0
1.0,0,0,0,0,29.6,-1.23,0.153,0
0.0,0,1,1,1,9.2,-392.17,0.381,1
1.0,0,0,0,0,4.3,-130.61,0.178,0
0.0,0,0,1,0,12.4,-38.89,0.294,1
1.0,0,0,0,0,7.6,-40.84,0.345,0
0.91,0,0,0,0,28.5,-4.33,0.086,0
0.999,0,0,0,0,26.2,-4.49,0.163,0
1.0,0,0,0,0,22.6,-12.9,0.163,0
0.997,0,0,0,0,13.0,-0.89,0.068,0
1.0,0,0,0,0,11.4,-30.42,0.211,0
1.0,0,0,0,0,27.5,-9.28,0.06,0
0.857,0,0,0,0,19.0,-44.2,0.06,0
1.0,0,0,0,0,17.2,-71.9,0.06,0
0.0,0,0,1,1,19.7,-275.35,0.22,1
1.0,0,0,0,0,21.5,-12.65,0.273,0
0.997,0,0,0,0,16.6,-18.25,0.142,0
0.999,0,0,0,0,10.5,-162.22,0.142,0
0.998,0,0,0,0,24.1,-5.26,0.142,0
1.0,0,0,0,0,35.6,-9.24,0.212,0
0.996,0,0,0,0,12.1,-54.06,0.027,0
1.0,0,0,0,0,18.5,-97.18,0.648,0
0.483,0,1,0,0,17.7,-2768.45,0.424,1
0.0,0,1,0,0,179.0,-57.2,0.249,1
0.0,0,1,0,0,66.7,-2.02,0.263,1
0.0,0,1,1,1,73.4,-1333.91,0.329,1
0.0,0,0,0,0,30.2,-937.93,0.206,0
1.0,0,0,0,0,6.6,-182.93,0.323,0
1.0,0,0,0,0,16.1,-48.77,0.249,0
0.939,0,0,0,0,13.3,-23.84,0.341,0
1.0,0,0,0,0,11.0,-127.45,0.215,0
0.0,0,1,1,0,4.2,-2140.01,0.272,1
1.0,0,0,0,0,40.7,-3.19,0.273,0
0.754,0,1,0,0,3.3,-397.63,0.126,0
1.0,0,0,0,0,7.3,-6.52,0.052,0
1.0,0,0,0,0,7.5,-581.88,0.039,0
0.0,0,1,1,0,79.4,-0.6,0.163,1
0.0,0,0,1,1,18.9,-14.55,0.18,1
1.0,0,0,0,0,10.6,-4.53,0.26,0
1.0,0,0,0,0,11.1,-27.75,0.26,0
1.0,0,0,0,0,9.0,-167.5,0.252,0
1.0,0,0,0,0,15.0,-17.35,0.252,0
0.0,1,0,1,0,5.5,-120265.83,2.474,1
0.0,0,0,1,0,21.4,-77.03,0.103,1
0.68,0,0,0,0,8.3,-2.9,0.033,0
1.0,0,0,1,0,24.5,0.0,0.3923758070414211,1
0.436,0,0,0,0,202.0,-1.65,0.23,0
0.0,0,1,1,0,19.2,-66.64,0.309,1
0.997,0,0,0,0,5.0,-191.93,0.197,0
1.0,0,0,0,0,4.6,-130.26,0.238,0
0.997,0,0,0,0,2.0,-176.31,0.255,0
0.7757030019239727,0,0,0,0,123.90589758361614,3813.1633683316686,0.402,0
1.0,0,0,0,0,6.0,-22.94,0.068,0
0.0,0,1,0,0,176.0,-214.49,0.246,1
1.0,0,0,0,0,8.1,-414.44,0.231,0
0.995,0,0,0,0,18.8,-31.12,0.207,0
0.0,0,1,1,0,9.4,-713.31,0.256,1
0.6431300705056541,1,0,0,0,152.0,8121.024492479525,1.2622766743542015,1
0.0,0,0,1,1,6.0,-354.23,0.245,1
0.0,0,0,1,1,6.3,-1793.44,0.335,1
0.98,0,0,0,0,12.4,-60.03,0.252,0
1.0,0,0,0,0,18.2,-73.17,0.304,0
1.0,0,0,0,0,5.2,-131.7,0.242,0
1.0,0,0,0,0,10.1,-1.26,0.281,0
0.996,0,0,0,0,15.5,-70.37,0.306,0
0.117,0,0,0,0,35.2,-2.22,0.158,0
0.997,0,0,0,0,32.5,-4.3,0.23,0
1.0,0,0,0,0,21.5,-14.45,0.23,0
0.96,0,0,0,0,84.9,-0.66,0.23,0
0.0,0,1,1,1,12.0,-19.63,0.028,1
0.0,0,1,0,0,66.0,-494.27,0.316,1
0.002,0,1,0,0,132.0,-11.86,0.205,1
1.0,0,0,0,0,45.2,-12.56,0.104,0
0.0,0,1,0,0,19.4,-965.16,0.173,1
0.0,0,1,1,1,249.0,-23.16,0.335,1
0.677,0,0,0,0,33.2,-0.76,0.207,0
0.0,0,0,1,0,9.3,-1162.96,0.479,1
0.0,0,1,1,1,6.1,-1139.8,0.479,1
0.999,0,0,0,0,10.9,-33.88,0.19,0
0.49,0,0,1,0,5.4,-13.1,0.122,1
0.0,0,1,0,0,13.5,-1846.8,0.242,1
1.0,0,0,0,0,5.3,-219.39,0.257,0
0.0,0,1,0,0,44.7,-34.92,0.238,1
0.041,0,1,0,0,76.9,-961.12,0.396,1
0.0,0,1,0,0,25.7,-4.79,0.169,1
0.0,0,1,0,0,167.0,-139795.71,4.094,1
0.0,0,1,1,1,61.0,-7214.03,3.167,1
1.0,0,0,0,0,32.4,-3.64,0.245,0
0.992,0,0,0,0,7.0,-5.21,0.033,0
0.988,0,0,0,0,22.5,-66.07,0.245,0
0.0,0,0,1,1,37.9,-9.29,0.097,1
0.0,0,1,1,1,26.0,-2.05,0.069,1
1.0,0,0,0,0,32.5,-114.98,0.267,0
0.0,0,1,1,0,10.1,-1217.26,0.166,1
1.0,0,0,0,0,21.7,-23.39,0.213,0
0.0,0,1,0,0,25.2,-3.06,0.117,1
0.0,0,0,1,1,8.4,-914.73,0.453,1
0.0,0,1,1,1,49.5,-13.45,0.13,1
0.0,0,0,1,0,2.0,-1107.72,0.122,1
1.0,0,0,0,0,5.7,-52.64,0.124,0
0.0,0,1,1,1,1.6,-74.51,0.053,1
0.005,0,1,0,0,200.0,-123.29,0.341,1
0.085,0,1,0,0,218.0,-215.69,0.358,1
0.986,0,0,0,0,16.5,-57.25,0.276,0
0.0,0,1,1,1,8.9,-635.2,0.38,1
1.0,0,0,0,0,2.1,-796.61,0.137,0
0.0,0,1,1,0,7.7,-1074.79,0.609,1
0.979,0,0,0,0,14.8,-4.75,0.207,0
1.0,0,0,0,0,29.7,-12.66,0.207,0
0.0,0,1,1,1,7.3,-457.73,0.215,1
1.0,0,0,0,0,18.1,-2.98,0.054,0
0.0,0,1,1,0,18.5,-64.85,0.237,1
0.996,0,0,0,0,87.4,-0.87,0.222,0
0.0,0,1,1,0,3.2,-13993.02,0.449,1
0.909,0,0,0,0,104.0,-0.99,0.151,0
0.995,0,0,0,0,39.9,-2.89,0.049,0
0.0,0,1,1,1,29.2,-9.64,0.05,1
0.999,0,0,0,0,33.0,-13.68,0.083,0
1.0,0,0,0,0,20.7,-46.1,0.236,0
0.383,0,1,0,0,241.0,-276.02,0.326,1
0.0,1,0,0,0,62.4,-411.62,0.043,1
0.0,0,1,0,0,39.2,-14.57,0.247,1
1.0,0,0,0,0,11.0,-6.43,0.06,0
0.0,0,1,0,0,21.7,-697.33,0.267,1
0.0,0,1,0,0,23.5,-11.48,0.288,1
0.998,0,0,0,0,3.4,-177.32,0.281,0
0.6593510637024472,0,0,0,0,6.5,-4.54,0.327,0
0.8246976379616405,0,0,0,0,14.289196862782138,22183.966791216117,0.461,0
0.0,0,1,0,0,195.0,-874.28,0.35,1
0.0,0,1,0,0,421.0,-49.85,0.45,1
0.957,0,1,0,0,51.5,-2287.62,0.45,1
0.867,0,1,0,0,549.0,-378.33,0.375,1
1.0,0,0,0,0,17.7,-30.46,0.122,0
1.0,0,0,0,0,9.6,-1.75,0.033,0
1.0,0,0,0,0,15.9,-11.9,0.122,0
1.0,0,0,0,0,15.1,-3.12,0.281,0
0.2601568566599651,0,1,0,1,2.6,-4425.78,0.663,1
0.927,0,0,0,0,22.4,-3.61,0.248,0
0.999,0,0,0,0,14.2,-214.51,0.236,0
0.991,0,0,0,0,30.8,-10.98,0.236,0
0.0,0,0,1,1,17.3,-107.87,0.142,1
0.0,0,1,1,1,21.8,-20.14,0.198,1
1.0,0,0,0,0,5.4,-62.82,0.196,0
0.0,0,1,0,0,26.3,-7.47,0.269,1
0.0,0,1,0,0,145.0,-117.38,0.3,1
0.0,0,1,0,0,78.8,-64.24,0.029,1
0.0,0,1,0,0,46.2,-61.93,0.32,1
0.087,0,0,1,0,25.5,-84.39,0.206,1
1.0,0,0,0,0,18.0,-20.22,0.034,0
0.0,0,1,1,0,27.6,-762.59,0.236,1
0.0,0,1,0,0,41.9,-1.01,0.238,1
0.0,0,0,0,0,111.0,-23.51,0.27,0
1.0,0,0,0,0,18.3,-100.77,0.333,0
1.0,0,0,0,0,23.9,-29.96,0.237,0
0.3893668742381135,0,0,0,0,58.1,-0.05,0.062,0
0.936,0,0,0,0,12.8,-6.66,0.185,0
1.0,0,0,0,0,13.9,-11.44,0.147,0
1.0,0,0,0,0,12.4,-23.55,0.147,0
0.0,0,1,1,1,2.0,-5394.87,0.383,1
1.0,0,0,0,0,27.4,-9.6,0.357,0
1.0,0,0,0,0,18.0,-60.31,0.35,0
1.0,0,0,0,0,19.6,-34.37,0.35,0
1.0,0,0,0,0,30.7,-9.74,0.35,0
1.0,0,0,0,0,14.5,-182.45,0.35,0
0.0,0,1,1,1,36.0,-20.31,0.069,1
1.0,0,0,0,0,47.2,-37.97,0.173,0
1.0,0,0,0,0,10.8,-6.76,0.06,0
1.0,0,0,0,0,21.7,-22.13,0.109,0
0.992,0,0,0,0,18.7,-48.19,0.109,0
1.0,0,0,0,0,38.5,-4.11,0.039,0
1.0,0,0,0,0,27.9,-11.24,0.088,0
0.5039867059962921,0,0,0,0,66.9,-0.23,0.617,0
0.9488075742302486,0,0,0,0,296.0,-0.25,0.355,0
1.0,0,0,0,0,13.3,-67.13,0.273,0
0.0,0,1,1,1,4.8,-60586.17,0.817,1
0.976,0,0,0,0,26.0,-5.53,0.247,0
1.0,0,0,0,0,16.5,-6.99,0.088,0
1.0,0,0,0,0,6.7,-16.81,0.068,0
1.0,0,0,0,0,20.6,-3.22,0.088,0
0.896,0,0,0,0,11.6,-26.19,0.088,0
0.992,0,0,0,0,13.2,-15.52,0.088,0
1.0,0,0,0,0,10.2,-70.37,0.067,0
1.0,0,0,0,0,8.4,-197.63,0.261,0
0.999,0,0,0,0,18.3,-6.42,0.261,0
0.754,0,0,0,0,17.0,-16.2,0.261,0
1.0,0,0,0,0,11.7,-238.49,0.204,0
1.0,0,0,0,0,26.5,-55.9,0.249,0
1.0,0,0,0,0,35.4,-11.97,0.078,0
0.0,0,1,1,0,10.2,-60.97,0.332,1
0.6747123732650098,1,0,0,0,2.8,-7051.64,0.887,1
1.0,0,0,0,0,21.4,-65.83,0.286,0
1.0,0,0,0,0,34.4,-1.69,0.042,0
0.001,0,0,1,0,3.2,-494.12,0.224,1
0.997,0,0,0,0,16.6,-33.76,0.169,0
0.0,0,1,1,1,3.0,-3558.35,0.199,1
1.0,0,0,0,0,12.4,-190.84,0.283,0
1.0,0,0,0,0,5.3,-95.49,0.264,0
1.0,0,0,0,0,6.6,-25.3,0.16,0
0.971,0,0,0,0,5.8,-43.02,0.16,0
0.0,0,0,1,1,6.9,-650.6,0.451,1
0.989,0,0,0,0,28.0,-2.82,0.236,0
0.998,0,0,0,0,4.7,-9.15,0.086,0
1.0,0,0,0,0,5.4,-365.22,0.196,0
0.0,0,0,1,1,7.3,-787.8,0.417,1
1.0,0,0,0,0,9.5,-151.46,0.207,0
0.808,0,0,0,0,7.7,-223.55,0.243,0
1.0,0,0,0,0,11.7,-79.63,0.243,0
0.999,0,0,0,0,33.1,-2.66,0.082,0
1.0,0,0,0,0,3.8,-208.32,0.241,0
0.996,0,0,0,0,23.8,-59.64,0.351,0
1.0,0,0,0,0,11.3,-41.14,0.335,0
0.4118345875393556,1,0,0,0,13.9,-284.84,0.31,1
1.0,0,0,0,0,17.5,-1.54,0.027,0
0.999,0,0,0,0,7.6,-40.42,0.264,0
1.0,0,0,0,0,6.7,-76.47,0.247,0
0.0,0,0,1,1,4.4,-262.04,0.353,1
0.999,0,0,0,0,8.6,-7.03,0.133,0
0.1517538836136424,1,0,0,0,10.4,4209.369876732528,0.187,1
1.0,0,0,0,0,8.0,-4.88,0.049,0
0.998,0,0,0,0,2.0,-148.67,0.216,0
0.0,0,1,0,1,33.1,-1877.8,0.547,1
1.0,0,0,0,0,8.1,-8.01,0.068,0
0.999,0,1,0,0,52.2,-467.98,0.344,1
0.0,0,1,1,1,21.5,-673.47,0.201,1
0.0,0,1,0,0,44.8,-55.65,0.143,1
0.0,0,0,1,1,7.0,-914.58,0.34,1
0.999,0,0,0,0,5.0,-274.85,0.197,0
0.4915148119442158,0,0,0,0,151.0,-3613.4,0.43,1
0.0,0,1,0,0,2650.0,-76.09,0.278,1
0.0,0,1,0,0,14.2,-80.76,0.377,1
0.0,0,1,0,0,136.0,-29.95,0.181,1
1.0,0,0,0,0,25.4,-21.13,0.2,0
1.0,0,0,0,0,17.7,-26.73,0.332,0
0.999,0,0,0,0,8.0,-11.27,0.232,0
0.986,0,0,0,0,6.6,-23.42,0.203,0
0.999,0,0,0,0,8.5,-11.51,0.203,0
0.935,0,0,0,0,14.1,-6.28,0.203,0
0.997,0,0,0,0,6.3,-172.99,0.247,0
1.0,0,0,0,0,5.8,-35.56,0.202,0
0.981,0,0,0,0,6.2,-17.6,0.202,0
0.7267931995691562,1,0,0,0,4.5,-351.65,0.176,1
0.0,0,1,0,0,10.9,-35.9,0.241,1
0.285,0,1,0,0,30.8,-458.29,0.391,1
1.0,0,0,0,0,47.6,-2.23,0.362,0
0.0,0,0,0,1,46.1,-50.12,0.133,1
0.0,0,1,0,0,26.6,-32.69,0.321,1
0.0,0,1,1,1,7.2,-714.52,0.221,1
0.0,0,0,1,0,19.6,-291.17,0.285,1
0.0,0,1,0,0,40.1,-31.51,0.3,1
1.0,0,0,1,0,14.0,-69.46,0.335,1
0.0,0,1,0,0,286.0,-34.34,0.389,1
0.0,0,1,1,1,14.6,-2723.41,0.345,1
0.0,0,1,1,1,18.8,-25.46,0.083,1
1.0,0,0,0,0,24.5,-1.7,0.174,0
1.0,0,0,0,0,20.3,-9.53,0.174,0
1.0,0,0,0,0,4.6,-29.78,0.092,0
0.0,0,1,0,0,1.1,-7290.56,0.603,1
0.4343784458308419,0,0,0,0,128.0,-8925.63,0.654,1
0.92,0,1,0,0,172.0,-303.75,0.296,1
0.0,0,1,0,0,74.6,-28.75,0.226,1
0.0,0,1,0,0,130.0,-25.45,0.199,1
0.0,0,0,0,0,34.5,-16.26,0.021,0
0.0,0,1,0,0,138.0,-3.6,0.227,1
0.0,0,1,0,0,182.0,-162.39,0.191,1
0.0,0,1,0,0,61.1,-82.86,0.11,1
1.0,0,0,0,0,6.0,-11.28,0.049,0
0.5282675808976325,1,0,0,0,144.96568028197237,-52.26,0.2761030350591899,1
1.0,0,1,0,0,15.8,-20.16,0.426,1
0.0,0,1,1,1,14.5,-124.81,0.391,1
0.987,0,0,0,0,4.2,-160.8,0.095,0
1.0,0,0,0,0,11.2,-5.07,0.068,0
0.003,0,1,0,0,10.5,-326.59,0.212,1
0.565,0,1,0,0,15.7,-493.38,0.313,1
0.0,0,0,1,1,7.9,-390.75,0.274,1
0.995,0,0,0,0,48.7,-10.82,0.237,0
0.3453583542148704,0,0,0,0,7.7,20380.333946652267,0.4292171759524503,0
1.0,0,0,0,0,19.7,-125.22,0.198,0
1.0,0,0,0,0,24.4,-18.17,0.068,0
1.0,0,0,0,0,6.0,-32.46,0.052,0
0.0,0,1,1,0,18.1,-692.49,0.301,1
1.0,0,0,0,0,35.6,-7.9,0.062,0
1.1505411729535475,0,0,0,0,99.0,-0.04,0.453,0
1.0,0,0,0,0,37.0,-3.2,0.048,0
1.0,0,0,0,0,50.7,-0.62,0.048,0
1.0,0,0,0,0,5.3,-18.63,0.092,0
0.0,0,0,1,1,66.5,-1.78,0.044,1
0.0,0,1,0,0,55.0,-0.59,0.07,1
0.0,0,1,1,0,21.2,-3292.52,0.411,1
0.0,0,0,1,0,13.9,-718.87,0.246,1
0.0,0,1,1,1,12.2,-109.57,0.202,1
0.0,0,0,1,1,10.2,-1250.43,0.363,1
1.0,0,0,0,0,40.0,-2.37,0.027,0
0.0,0,0,0,0,65.1,-0.14,0.027,0
0.981,0,0,0,0,9.2,-28.44,0.205,0
1.0,0,0,0,0,6.0,-196.53,0.038,0
1.0,0,0,0,0,29.5,-9.27,0.072,0
0.999,0,0,0,0,28.2,-10.13,0.068,0
1.0,0,0,0,0,21.0,-32.5,0.068,0
0.933,0,0,0,0,18.4,-58.6,0.068,0
1.0,0,0,0,0,27.4,-6.0,0.234,0
1.0,0,0,0,0,75.6,-1.5,0.234,0
0.985,0,0,0,0,51.4,-1.39,0.048,0
1.0,0,0,0,0,118.0,-5.52,0.285,0
1.0,0,0,0,0,9.1,-132.79,0.076,0
1.0,0,0,0,0,12.7,-438.49,0.18,0
1.0,0,0,0,0,15.1,-3.76,0.099,0
0.086,0,0,0,0,14.1,-37.28,0.285,0
0.242,0,0,0,0,9.3,-154.35,0.285,0
