Disposition Score,Not Transit-Like FPF,Stellar Eclipse FPF,Centroid Offset FPF,Ephemeris Contamination FPF,Orbital Period,Impact Parameter,Transit Duration Upper,Transit Duration Lower ,Planetary Radius Lower,Insolation Flux,TCE Delivery,Stellar Effective Temperature,Stellar Effective Temperature Lower,Stellar Surface Gravity,Stellar Surface Gravity Upper ,Stellar Radius,Stellar Radius Lower,Kepler-band,Disposition Using Kepler Data
1.0,0,0,0,0,1.311842968,0.121,0.0412,-0.0412,-0.1,1410.6,0.0,5569.0,-111.0,4.474,0.059,0.927,-0.066,13.597,0
1.0,0,1,0,0,38.13853099,1.231,0.0818,-0.0818,-30.7,137.15,0.0,6481.0,-214.0,3.861,0.405,2.343,-1.046,13.592,1
1.0,0,0,0,0,14.58649856,0.665,0.0559,-0.0559,-0.39,124.89,0.0,6063.0,-133.0,4.29,0.137,1.191,-0.189,13.49,0
0.994,0,0,0,0,8.0292018,0.51,0.322,-0.322,-0.16,276.27,0.0,6063.0,-133.0,4.29,0.137,1.191,-0.189,13.49,0
0.325,1,0,0,0,1.05569286,0.131,0.555,-0.555,-0.04,898.72,0.0,4955.0,-176.0,4.561,0.061,0.751,-0.072,13.203,1
1.0,0,0,0,0,7.75192755,0.546,0.0353,-0.0353,-0.09,124.47,0.0,5604.0,-124.0,4.52,0.028,0.912,-0.042,13.307,0
0.995,0,0,0,0,31.80475991,0.87,0.122,-0.122,-0.57,45.9,0.0,5867.0,-128.0,4.235,0.143,1.356,-0.259,13.178,0
0.767,0,0,0,0,16.2580276,0.131,0.416,-0.416,-0.17,112.41,0.0,5867.0,-128.0,4.235,0.143,1.356,-0.259,13.178,0
0.999,0,0,0,0,8.600153929,0.296,0.0166,-0.0166,-9.36,1986.75,0.0,6093.0,-82.0,3.475,0.285,3.913,-1.381,13.643,0
0.0,0,1,1,0,3.719809197,1.279,0.0105,-0.0105,-28.5,2912.21,0.0,6284.0,-160.0,3.813,0.292,2.348,-0.766,13.123,1
0.0,0,1,1,1,0.73975345,0.525,1.7,-1.7,-0.25,2580.0,0.0,5271.0,-158.0,4.436,0.104,0.935,-0.111,15.141,1
0.0,0,1,1,1,1.612249049,1.171,0.13,-0.13,-17.3,12788.25,0.0,6732.0,-234.0,3.793,0.292,2.569,-0.871,12.775,1
0.0,0,1,0,0,44.25817308,0.815,0.00849,-0.00849,-13.1,120.38,0.0,6544.0,-179.0,3.839,0.292,2.326,-0.813,13.204,1
0.0,0,1,1,0,3.05933906,1.259,0.0658,-0.0658,-5.9,999.16,0.0,6238.0,-241.0,4.337,0.132,1.116,-0.183,14.077,1
0.0,0,1,1,0,0.624677585,0.522,0.104,-0.104,-0.33,87591.59,0.0,9653.0,-467.0,4.191,0.144,1.996,-0.512,12.789,1
0.0,0,0,0,1,0.759763198,0.571,0.121,-0.121,-0.1,2227.19,0.0,5520.0,-182.0,4.572,0.034,0.818,-0.07,15.916,1
0.7644962100691812,1,0,0,0,372.37369,0.3052,1.3,-1.3,-0.25,1.2,0.0,6109.0,-211.0,4.455,0.045,1.029,-0.093,15.423,1
0.988,0,0,0,0,126.55719,0.965,0.548,-0.548,-1.43,17.85,0.0,6501.0,-247.0,4.054,0.231,1.854,-0.578,13.666,0
0.0,0,1,0,0,12.43519054,0.321,0.2396309285608222,-0.111,-0.04,20.93,0.0,4756.0,-141.0,4.676,0.032,0.62,-0.04,14.844,1
0.927,0,0,0,0,20.0983676,0.02,0.144,-0.144,-0.22,85.34,0.0,6053.0,-133.0,4.279,0.12,1.26,-0.177,13.358,0
0.147,1,0,0,0,85.112898,0.033,0.272,-0.272,-0.24,7.48,0.0,6018.0,-211.0,4.485,0.054,0.975,-0.106,15.681,1
0.982,0,0,0,0,2.41750021,0.895,0.22,-0.22,-0.25,1221.36,0.0,5575.0,-75.0,4.189,0.188,1.308,-0.277,13.955,0
0.972,0,0,0,0,4.03357434,0.855,0.219,-0.219,-0.26,616.04,0.0,5575.0,-75.0,4.189,0.188,1.308,-0.277,13.955,0
0.0,0,1,1,0,0.504426087,1.321,0.0316,-0.0316,-4.6,7077.76,0.0,6043.0,-182.0,4.452,0.116,0.901,-0.122,15.213,1
0.895,0,0,0,0,7.66462913,0.216,0.189,-0.189,-0.37,353.31,0.0,5640.0,-77.0,4.087,0.203,1.515,-0.353,14.686,0
1.0,0,0,0,0,9.6887216,0.118,0.102,-0.102,-0.37,250.25,0.0,6457.0,-246.0,4.358,0.072,1.196,-0.143,14.158,0
0.402,0,0,0,0,19.597317,0.87,0.143,-0.143,-0.67,47.9,0.0,5569.0,-182.0,4.368,0.158,1.019,-0.181,15.412,0
0.909,0,0,0,0,13.06243545,0.128,0.13,-0.13,-0.12,18.25,0.0,4522.0,-136.0,4.615,0.049,0.655,-0.058,14.885,0
0.0,0,1,0,0,0.793663156,0.4,0.0516,-0.0516,-0.1,1600.85,0.0,5077.0,-137.0,4.533,0.054,0.825,-0.074,14.549,1
0.0,0,0,1,1,2.81401302,0.567,0.159,-0.159,-0.49,2081.51,0.0,5541.0,-126.0,3.869,0.294,1.967,-0.639,12.511,1
0.987,0,0,0,0,3.74031708,0.277,0.105,-0.105,-0.17,646.81,0.0,6260.0,-224.0,4.433,0.065,1.063,-0.134,15.331,0
0.0,0,0,1,1,0.851678507,0.418,0.28,-0.28,-0.14,2698.28,0.0,5403.0,-164.0,4.389,0.124,1.029,-0.168,15.25,1
0.9504951554609148,1,0,0,0,205.30627,0.1543,1.4,-1.4,-0.24,2.29,0.0,6045.0,-198.0,4.494,0.044,0.955,-0.09,15.971,1
0.0,1,0,1,0,0.978046982,1.227,0.0321,-0.0321,-59.5,23083.37,0.0,5100.0,-138.0,3.368,0.372,4.569,-2.097,13.211,1
0.0,0,0,1,1,1.332566763,0.474,0.178,-0.178,-0.13,713.45,0.0,5134.0,-179.0,4.599,0.033,0.752,-0.065,16.49,1
0.0,0,0,0,1,1.89131005,1.035,0.391,-0.391,-1.23,1507.16,0.0,5706.0,-68.0,4.255,0.198,1.12,-0.216,15.157,1
1.0,0,0,0,0,0.692978457,0.938,0.0548,-0.0548,-0.82,24240.83,0.0,6105.0,-163.0,3.805,0.32,2.304,-0.847,13.447,0
0.0,1,0,0,0,87.140633,1.0321087399120243,0.3726658646280166,-0.173,44.67690793915079,11.37,0.0,5822.77823645693,-78.0,4.040875840318967,0.2047681721437706,0.3356503923900612,0.6018225272890079,15.149,1
0.551811157382357,1,0,0,0,185.53285,1.2682,1.8,-1.8,-2.22,1.96,1.0,5817.0,-170.0,4.544,0.028,0.87,-0.068,15.692,1
0.0,0,1,1,1,0.885131111,0.715,0.21,-0.21,-0.09,2579.83,0.0,5904.0,-177.0,4.543,0.036,0.867,-0.082,14.549,1
0.0,0,0,0,1,1.85447373,0.514,0.248,-0.248,-0.1,527.79,0.0,5341.0,-159.0,4.609,0.032,0.743,-0.057,15.699,1
0.999,0,0,0,0,0.487656278,0.037,0.0521,-0.0521,-0.06,6647.8,0.0,5957.0,-89.0,4.506,0.024,0.937,-0.051,14.374,0
0.0,0,1,1,0,0.502622858,0.693,0.977,-0.977,-0.19,8838.66,0.0,6029.0,-211.0,4.385,0.09,1.098,-0.146,14.564,1
0.989,0,0,0,0,31.8055128,0.476,0.312,-0.312,-0.04,4.84,0.0,4729.0,-143.0,4.726,0.045,0.525,-0.032,13.831,0
1.0,0,0,0,0,3.25424652,0.665,0.235,-0.235,-0.08,521.81,0.0,5692.0,-86.0,4.421,0.076,1.004,-0.081,14.359,0
0.999,0,0,0,0,3.50472344,0.309,0.0997,-0.0997,-0.08,254.49,0.0,5115.0,-139.0,4.477,0.095,0.854,-0.093,13.632,0
0.995,0,0,0,0,124.827797,0.096,0.218,-0.218,-0.38,3.56,0.0,5349.0,-80.0,4.353,0.14,1.032,-0.152,15.259,0
0.410708427926299,0,0,0,0,11.9294568,0.3789,0.257,-0.257,-0.11,95.42,1.0,5975.0,-168.0,4.48,0.067,0.9,-0.094,14.686,0
0.0,1,0,0,1,0.786260569,1.226,0.0334,-0.0334,-1.84,477.45,0.0,4223.0,-149.0,4.681,0.068,0.557,-0.065,14.04,1
0.0,1,0,1,0,0.597934463,1.224,0.071,-0.071,-2.34,4834.45,0.0,6052.0,-197.0,4.539,0.05,0.863,-0.087,15.248,1
0.3120839006826227,1,0,0,0,360.76458,1.7475,2.7,-2.7,-4.08,0.52,0.0,5513.0,-140.0,4.616,0.03,0.724,-0.049,14.659,1
0.0,0,0,0,1,2.15292788,0.45,0.116,-0.116,-0.37,2708.61,0.0,5851.0,-132.0,3.969,0.357,1.555,-0.562,12.643,1
0.0,0,1,1,1,2.61585431,0.577,0.202,-0.202,-0.13,803.03,0.0,6131.0,-200.0,4.497,0.052,0.945,-0.096,15.181,1
0.961,0,0,0,0,9.54699216,0.879,0.175,-0.175,-0.2,232.24,0.0,6274.0,-243.0,4.357,0.073,1.232,-0.141,14.718,0
0.994,0,0,0,0,14.708641,0.96,0.269,-0.269,-0.21,130.5,0.0,6274.0,-243.0,4.357,0.073,1.232,-0.141,14.718,0
1.0,0,0,0,0,31.3351094,0.706,0.254,-0.254,-0.25,46.53,0.0,6404.0,-192.0,4.393,0.06,1.142,-0.14,14.681,0
0.0,0,0,1,1,1.061002863,0.337,0.128,-0.128,-0.09,1883.03,0.0,5767.0,-173.0,4.538,0.044,0.881,-0.077,15.213,1
0.1577512300324737,1,0,0,0,363.35755,0.0406,1.8,-1.8,-1.98,2.05,0.0,5086.0,-137.0,3.89,0.676,1.783,-1.025,14.661,1
0.019,0,1,1,0,0.924821319,0.401,0.106,-0.106,-0.12,3514.31,0.0,6135.0,-201.0,4.455,0.07,0.974,-0.104,15.293,1
0.0,0,0,0,1,4.4697452,0.982,0.304,-0.304,-0.48,574.11,0.0,6102.0,-183.0,4.316,0.175,1.125,-0.219,13.726,1
0.82,0,0,0,0,214.881456,0.023,0.404,-0.404,-0.37,1.59,0.0,5323.0,-79.0,4.378,0.126,0.995,-0.135,15.188,0
0.0,0,1,1,0,122.906853,0.974,1.4,-1.4,-0.33,3.08,0.0,5692.0,-169.0,4.547,0.036,0.866,-0.082,15.593,1
0.0,1,0,1,1,12.42221675,0.056,0.0229640105699041,-0.0333,-0.09,131.73,0.0,6231.0,-217.0,4.424,0.056,1.084,-0.122,13.598,1
0.972,0,0,0,0,4.85018974,0.985,0.158,-0.158,-0.12,344.04,0.0,6032.0,-210.0,4.485,0.054,0.973,-0.105,13.809,0
0.0,1,0,0,0,383.43595,0.025,0.743,-0.743,-0.18,0.5,0.0,5576.0,-166.0,4.615,0.032,0.729,-0.053,15.27,1
0.998,0,0,0,0,3.82315697,0.064,0.31,-0.31,-0.04,638.38,0.0,6202.0,-149.0,4.422,0.026,1.122,-0.058,12.692,0
0.0,0,1,1,0,0.842336445,0.266,0.276,-0.276,-0.14,3367.24,0.0,5765.0,-173.0,4.415,0.101,0.998,-0.147,13.319,1
0.8154176165705176,1,0,0,0,339.4293408,0.954,0.0936543064416031,-0.0949,-7.39,20350.535792155868,0.0,7023.063486522559,-128.0,4.543331326023144,0.2290254117801156,4.415431581803117,0.5159289880028073,13.113,1
0.997,0,0,0,0,13.6032081,0.777,0.362,-0.362,-0.06,5.85,0.0,3780.0,-83.0,4.746,0.042,0.511,-0.043,15.108,0
0.0,1,0,0,1,0.914468919,1.271,0.0197,-0.0197,-5.25,2978.16,0.0,5762.0,-173.0,4.415,0.105,0.989,-0.141,14.582,1
0.0,0,0,1,1,1.54039744,0.723,0.437,-0.437,-0.19,1267.95,0.0,5649.0,-168.0,4.421,0.164,0.884,-0.15,14.608,1
0.992,0,0,0,0,8.45805119,0.697,0.126,-0.126,-0.42,367.05,0.0,6172.0,-86.0,4.198,0.13,1.471,-0.247,14.806,0
1.0,0,0,0,0,101.1107014,0.046,0.21,-0.21,-0.08,0.65,0.0,4133.0,-82.0,4.705,0.023,0.561,-0.03,15.134,0
0.0,1,0,1,0,0.907943645,1.356,0.0551,-0.0551,-6.86,5715.61,0.0,6434.0,-213.0,4.354,0.084,1.166,-0.162,13.819,1
0.0,0,0,1,0,94.446856,0.977,0.488,-0.488,-4.35,32.93,0.0,5780.0,-163.0,3.729,0.672,2.478,-1.511,13.939,1
0.0,0,0,1,0,0.92565941,0.042,0.138,-0.138,-0.27,7600.86,0.0,6058.0,-232.0,4.135,0.24,1.612,-0.505,12.6,1
0.0,0,1,0,0,0.537110149,1.106,0.0728,-0.0728,-11.3,24545.75,0.0,5395.0,-176.0,3.739,0.26,2.537,-0.889,13.078,1
1.0,0,0,0,0,9.84262076,0.234,0.0873,-0.0873,-0.21,97.62,0.0,5585.0,-194.0,4.49,0.044,0.972,-0.084,15.308,0
0.0,0,1,1,1,2.99194823,0.71,0.333,-0.333,-0.06,255.16,0.0,5269.0,-142.0,4.62,0.03,0.727,-0.052,14.395,1
0.915,0,0,0,0,62.3026877,0.712,0.118,-0.118,-0.3,10.05,0.0,5688.0,-101.0,4.415,0.1,0.971,-0.095,14.534,0
0.001,0,0,0,0,72.3826983,0.791,0.164,-0.164,-1.08,25.83,0.0,5508.0,0.0,3.897,0.195,1.988,-0.51,12.848,0
0.2590347912853442,1,0,0,0,360.33012,0.3698,1.6,-1.6,-0.17,0.38,0.0,5054.0,-136.0,4.606,0.028,0.74,-0.055,15.892,1
0.0,0,1,0,1,0.566803149,0.822,0.149,-0.149,-0.23,7612.11,0.0,6147.0,-215.0,4.435,0.048,1.096,-0.129,14.65,1
0.0,0,0,1,0,15.3466028,0.591,0.404,-0.404,-0.84,480.12,0.0,6771.0,-81.0,3.934,0.195,2.259,-0.521,14.335,1
0.848,0,0,0,0,7.23531329,0.326,0.161,-0.161,-0.23,501.36,0.0,6422.0,-76.0,4.219,0.12,1.421,-0.21,13.166,0
0.0,1,0,0,0,0.531106622,0.94,0.0242,-0.0242,-0.78,2371.49,0.0,4978.0,-136.0,4.539,0.071,0.762,-0.079,15.169,1
0.0,0,0,1,1,1.332547503,0.746,0.167,-0.167,-0.13,2062.92,0.0,6077.0,-210.0,4.471,0.058,0.999,-0.108,15.164,1
0.958,0,0,0,0,225.585245,0.066,0.382,-0.382,-0.58,3.48,0.0,5929.0,-77.0,4.243,0.138,1.363,-0.212,14.9,0
0.966,0,0,0,0,24.4972683,0.817,0.202,-0.202,-0.37,64.25,0.0,6392.0,-245.0,4.399,0.06,1.162,-0.156,15.152,0
0.097,1,0,0,0,4.20253859,0.937,0.561,-0.561,-0.14,394.08,0.0,5596.0,-186.0,4.343,0.195,1.015,-0.207,13.598,1
0.0,0,1,1,0,0.535578808,1.225,0.0752,-0.0752,-6.65,16161.27,0.0,6610.0,-231.0,4.264,0.139,1.313,-0.257,13.94,1
0.0,0,0,1,0,0.89486317,0.65,0.183,-0.183,-0.11,2296.25,0.0,5764.0,-204.0,4.548,0.036,0.863,-0.082,15.863,1
0.969,0,0,0,0,64.1862264,0.968,0.311,-0.311,-2.69,116.97,0.0,6951.0,-245.0,3.766,0.285,2.758,-0.927,12.972,0
1.0,0,0,0,0,4.62602867,0.739,0.11,-0.11,-0.15,247.34,0.0,5834.0,-174.0,4.566,0.042,0.797,-0.071,14.667,0
1.0,0,0,0,0,8.93484887,0.888,0.259,-0.259,-0.23,377.25,0.0,6688.0,-281.0,4.304,0.075,1.347,-0.169,13.827,0
0.0,0,0,1,1,7.04716175,0.856,0.43,-0.43,-0.09,105.1,0.0,5496.0,-166.0,4.592,0.037,0.776,-0.065,15.13,1
1.0,1,0,1,0,368.71479,1.9265,1.8,-1.8,-7.0,0.73,0.0,5716.0,-177.0,4.544,0.028,0.872,-0.067,15.593,1
0.994,0,0,0,0,4.93211932,0.034,0.352,-0.352,-0.15,837.01,0.0,6422.0,-76.0,4.219,0.12,1.421,-0.21,13.166,0
0.999,0,0,0,0,4.85819429,0.086,0.145,-0.145,-0.74,1904.91,0.0,6109.0,-164.0,3.78,0.315,2.326,-0.847,13.269,0
0.0,0,0,1,1,119.0192648,0.79,0.226,-0.226,-0.42,3.53,0.0,5754.0,-202.0,4.534,0.034,0.905,-0.086,15.644,1
0.988,0,0,0,0,8.40693068,0.015,0.286,-0.286,-0.89,285.67,0.0,5365.0,-143.0,4.02,0.511,1.533,-0.7,13.801,0
0.988,0,0,0,0,3.39904814,0.596,0.447,-0.447,-0.12,477.15,0.0,5766.0,-155.0,4.444,0.112,0.929,-0.128,14.803,0
0.0,0,1,1,1,0.974479091,0.224,0.124,-0.124,-0.13,1239.32,0.0,5043.0,-152.0,4.502,0.096,0.819,-0.094,14.655,1
0.0,0,1,0,1,3.57017774,0.094,0.546,-0.546,-9.33,331478.01,0.0,3812.0,-96.0,0.93,0.03,69.001,-11.232,13.334,1
0.0,0,0,1,0,1.10601182,0.532,0.266,-0.266,-0.08,3093.39,0.0,6241.0,-219.0,4.45,0.056,1.031,-0.116,14.363,1
0.0,0,1,1,1,6.873655305,0.08,0.0325555725372381,-0.0536,-0.12,159.51,0.0,5668.0,-152.0,4.492,0.062,0.912,-0.091,14.046,1
1.0,0,0,0,0,0.626281766,0.553,0.0404,-0.0404,-0.18,2011.27,0.0,4922.0,-169.0,4.505,0.084,0.823,-0.085,15.622,0
0.967,0,0,0,0,1.183505016,0.403,0.173,-0.173,-0.06,658.87,0.0,4832.0,-168.0,4.592,0.032,0.746,-0.056,15.424,0
0.985,0,0,0,0,2.790643481,0.787,0.0903,-0.0903,-0.07,104.74,0.0,4353.0,-131.0,4.681,0.028,0.603,-0.04,13.435,0
0.987,0,0,0,0,0.971915957,0.592,0.0873,-0.0873,-0.07,1591.27,0.0,5196.0,-72.0,4.458,0.091,0.889,-0.076,14.5,0
0.987,0,0,0,0,3.03196812,0.287,0.14,-0.14,-0.14,614.2,0.0,5755.0,-154.0,4.402,0.124,0.993,-0.149,13.421,0
0.0,0,0,1,0,1.2940561,0.394,2.7,-2.7,-2.62,93976.84,0.0,6635.0,-255.0,3.092,0.435,7.146,-3.553,12.855,1
0.0,1,0,0,0,0.53936593,0.988,0.42,-0.42,-3.94,149399.93,0.0,6341.0,-195.0,3.301,0.396,5.302,-2.276,12.915,1
0.0,1,0,1,0,0.643703667,0.036,0.0321,-0.0321,-0.21,7305.66,0.0,6161.0,-202.0,4.362,0.105,1.114,-0.157,13.791,1
1.0,0,0,0,0,15.9042402,0.876,0.151,-0.151,-0.88,131.11,0.0,5583.0,-75.0,4.077,0.21,1.53,-0.355,15.61,0
0.0,1,0,1,0,0.735146413,1.192,0.146,-0.146,-97.0,195250.9,0.0,6611.0,-180.0,3.112,0.536,7.435,-4.285,12.855,1
0.0,0,0,1,0,0.827351796,0.544,0.092,-0.092,-0.25,5583.73,0.0,5609.0,-126.0,4.141,0.301,1.31,-0.369,12.9,1
0.3816603542573726,0,0,0,0,4.16288745,0.4265,0.138,-0.138,-0.13,80.23,1.0,4478.0,-130.0,4.615,0.054,0.651,-0.065,15.658,0
0.0,1,0,0,1,0.618952198,1.282,0.0165,-0.0165,0.0,14.29,0.0,2661.0,0.0,5.283,0.0,0.116,0.0,13.593,1
0.0,1,0,0,0,1.31723412,1.07,0.13,-0.13,-71.6,211468.1,0.0,6740.0,-265.0,2.816,0.513,12.08,-6.893,13.449,1
0.0,0,0,0,0,4.44902309,0.034,0.168,-0.168,-0.04,56.19,0.0,4353.0,-131.0,4.681,0.028,0.603,-0.04,13.435,0
0.993,0,0,0,0,1.121733366,0.464,0.101,-0.101,-1.71,7641.15,0.0,5023.0,-135.0,3.682,0.87,2.571,-1.837,13.875,0
0.996,0,0,0,0,4.95060632,0.458,0.125,-0.125,-0.1,145.23,0.0,5431.0,-162.0,4.623,0.035,0.717,-0.055,15.309,0
0.0,1,0,0,0,379.08202,1.181,1.9,-1.9,-2.37,0.97,0.0,5982.0,-210.0,4.493,0.05,0.96,-0.095,15.813,1
0.3202731874558821,1,0,0,0,366.31509,0.4314,1.5,-1.5,-0.69,3.65,0.0,6705.0,-258.0,4.16,0.177,1.524,-0.366,13.974,1
0.0,1,0,1,0,0.536544193,0.267,0.129,-0.129,-0.08,2199.75,0.0,5041.0,-151.0,4.597,0.04,0.728,-0.065,15.89,1
0.0,0,0,0,0,1.005205893,0.137,0.123,-0.123,-0.08,1893.23,0.0,5718.0,-170.0,4.549,0.035,0.863,-0.078,14.658,0
0.0,0,1,1,1,43.796785,1.187,1.3,-1.3,-2.96,20.4,0.0,6109.0,-182.0,4.432,0.116,0.941,-0.134,14.372,1
0.0,0,1,1,1,0.952371227,1.2,0.152,-0.152,-2.36,2885.01,0.0,6086.0,-200.0,4.511,0.048,0.921,-0.099,15.868,1
0.0,0,0,1,1,1.089088292,0.291,0.3416142814457775,-0.262,-0.14,3167.63,0.0,6194.0,-260.0,4.445,0.054,1.069,-0.122,15.693,1
0.0,1,1,0,0,1.1518407,4.7352891706369205,0.618917200449598,-0.86,1399.7324204996255,3156.606895650839,1.0,5434.372557383014,-204.0,4.732403451973799,0.2215210916041662,3.532280180701819,-0.153,15.206,1
0.0,1,0,0,0,7.7553808,1.235,0.513,-0.513,-2.55,107.76,0.0,5607.0,-192.0,4.539,0.084,0.766,-0.088,15.553,1
0.0,0,1,1,1,0.730949487,0.86,0.214,-0.214,-0.09,6730.38,0.0,6238.0,-87.0,4.365,0.04,1.191,-0.085,14.184,1
1.0,0,0,0,0,3.95116635,0.374,0.108,-0.108,-0.11,427.07,0.0,5574.0,-100.0,4.354,0.132,1.065,-0.15,12.639,0
0.993,0,0,0,0,2.89223998,0.017,0.121,-0.121,-0.1,647.55,0.0,5574.0,-100.0,4.354,0.132,1.065,-0.15,12.639,0
0.0,1,0,1,0,0.991552822,1.158,0.127,-0.127,-12.3,10148.8,0.0,5908.0,-133.0,3.888,0.294,1.862,-0.605,11.968,1
0.0,0,0,1,1,1.89124187,0.198,0.26,-0.26,-0.06,698.9,0.0,5285.0,-73.0,4.474,0.06,0.927,-0.056,14.486,1
0.979,0,0,0,0,3.79437277,0.05,0.34,-0.34,-0.61,865.53,0.0,5455.0,-147.0,4.025,0.54,1.507,-0.669,14.816,0
0.999,0,0,0,0,184.77271,0.04,0.287,-0.287,-0.1,1.21,0.0,5273.0,-105.0,4.566,0.025,0.801,-0.033,14.838,0
0.4650815978231646,1,0,0,0,392.49728,0.1658,1.2,-1.2,-0.21,0.68,0.0,5737.0,-157.0,4.544,0.027,0.872,-0.067,15.814,1
0.6988375008936467,0,0,0,0,363.41165,0.3923,1.5,-1.5,-0.3,1.12,1.0,6025.0,-201.0,4.472,0.046,0.999,-0.094,15.445,0
0.514,0,0,0,0,59.284064,0.556,0.311,-0.311,-0.11,6.14,0.0,5225.0,-73.0,4.505,0.054,0.859,-0.051,15.48,0
0.1,0,0,0,0,6.96704926,0.906,0.14,-0.14,-1.88,2341.58,0.0,6303.0,-75.0,3.595,0.263,3.53,-1.08,13.487,0
0.0,0,0,1,0,8.8109721,1.227,0.211,-0.211,0.0,142.58,0.0,5780.0,-83.0,4.438,0.1625333034037785,1.0,-0.14,18.533,1
0.965,0,0,0,0,168.81133,0.083,0.36,-0.36,-0.06,0.8,0.0,4798.0,-95.0,4.62,0.015,0.707,-0.025,14.061,0
0.979,0,0,0,0,67.968656,0.317,0.158,-0.158,-0.22,9.09,0.0,5670.0,-102.0,4.387,0.138,0.95,-0.124,13.865,0
0.964,0,0,0,0,215.956008,0.959,0.484,-0.484,-0.43,4.03,0.0,6163.0,-86.0,4.27,0.103,1.313,-0.167,12.853,0
0.0,0,0,1,0,2.15681538,0.615,0.251,-0.251,-0.14,1114.9,0.0,6084.0,-212.0,4.45,0.07,0.983,-0.127,14.758,1
0.0,1,0,1,0,0.708563091,1.196,0.242,-0.242,-0.95,1501.41,0.0,5271.0,-157.0,4.669,0.027,0.648,-0.04,15.017,1
0.998,0,0,0,0,2.00870696,0.194,0.367,-0.367,-0.07,542.87,0.0,5341.0,-159.0,4.526,0.099,0.759,-0.094,12.334,0
0.993,1,0,1,0,366.24282,0.235,1.9,-1.9,-0.18,0.75,1.0,5713.0,-169.0,4.541,0.026,0.893,-0.069,15.501,1
0.0,0,1,1,1,1.33256418,0.559,0.357,-0.357,-0.06,602.26,0.0,5157.0,-178.0,4.641,0.066,0.62,-0.048,15.86,1
0.999,0,0,0,0,0.655939788,0.301,0.0811,-0.0811,-0.82,7986.43,0.0,4968.0,-134.0,3.924,0.665,1.755,-0.97,14.511,0
0.0,1,0,1,1,12.4258833,0.982,2.1,-2.1,-1.18,242.04,0.0,5611.0,-157.0,3.933,0.66,1.632,-0.884,13.369,1
0.0,0,0,1,0,1.387838134,0.38,0.106,-0.106,-0.13,2378.53,0.0,6273.0,-219.0,4.442,0.054,1.044,-0.112,15.167,1
0.0,0,1,1,0,0.678349364,1.187,0.463,-0.463,-1.54,2737.73,0.0,5569.0,-166.0,4.566,0.03,0.829,-0.067,14.261,1
0.0,0,1,1,1,1.022028468,1.247,0.175,-0.175,-3.62,1755.39,0.0,5445.0,-162.0,4.456,0.126,0.855,-0.115,14.592,1
0.0,1,0,0,0,0.72359699,0.608,0.114,-0.114,-3.0,114645.28,0.0,8855.0,-376.0,3.818,0.408,2.858,-1.275,14.338,1
0.0,0,1,0,0,1.6156052,1.149,1.6,-1.6,-8.48,5539.33,0.0,6770.0,-283.0,4.15,0.158,1.623,-0.397,13.391,1
0.0,0,0,1,1,1.8913182,0.439,0.255,-0.255,-0.08,221.36,0.0,4476.0,-133.0,4.627,0.052,0.633,-0.056,15.171,1
0.011,1,0,0,0,494.165759,0.41,0.477,-0.477,-0.54,1.17,0.0,6392.0,-224.0,4.399,0.06,1.162,-0.14,15.404,1
0.0,0,0,1,0,2.43585046,0.471,0.153,-0.153,-1.03,9880.82,0.0,6501.0,-196.0,3.613,0.328,3.247,-1.288,13.464,1
0.0,0,0,0,1,1.33255441,0.649,0.187,-0.187,-0.14,2180.2,0.0,6099.0,-236.0,4.456,0.054,1.028,-0.13,15.708,1
0.0,1,0,0,1,359.1015,0.317,0.82,-0.82,-0.28,1.56,0.0,6373.0,-207.0,4.438,0.06,1.047,-0.122,14.821,1
0.0,0,1,0,0,0.941840589,1.198,0.419,-0.419,-4.15,5547.35,0.0,6419.0,-199.0,4.33,0.124,1.142,-0.175,13.956,1
0.0,0,1,0,1,1.728521892,0.719,0.129,-0.129,-0.25,1869.82,0.0,5872.0,-194.0,4.282,0.214,1.157,-0.241,12.861,1
0.0,0,0,1,1,1.89125855,0.677,0.447,-0.447,-0.11,1839.74,0.0,6569.0,-197.0,4.41,0.15,0.927,-0.129,13.517,1
0.0,0,1,1,1,8.65312868,1.185,0.193,-0.193,-2.07,127.5,0.0,5880.0,-194.0,4.525,0.039,0.893,-0.091,15.534,1
0.976,0,0,0,0,30.0899459,0.907,0.245,-0.245,-0.25,44.79,0.0,6056.0,-90.0,4.332,0.08,1.209,-0.134,14.881,0
0.196,0,1,0,0,1.39862757,0.617,0.175,-0.175,-0.75,38048.23,0.0,7872.0,-86.0,3.732,0.238,3.367,-1.047,11.915,1
0.997,0,0,0,0,9.91937693,0.163,0.157,-0.157,-0.13,116.43,0.0,5688.0,-101.0,4.415,0.1,0.971,-0.095,14.534,0
0.0,0,0,0,1,0.918510251,0.622,0.137,-0.137,-0.55,14485.22,0.0,5837.0,-79.0,3.791,0.24,2.338,-0.724,13.815,1
1.0,0,0,0,0,9.47850818,0.112,0.131,-0.131,-0.16,189.14,0.0,6249.0,-217.0,4.428,0.054,1.076,-0.112,14.456,0
0.2992901989059207,1,0,0,0,0.783258387,0.2514,0.0885,-0.0885,-0.13,1395.69,2.0,5067.0,-155.0,4.565,0.063,0.715,-0.069,15.729,1
1.0,0,0,0,0,4.24263096,0.201,0.143,-0.143,-0.06,174.24,0.0,5072.0,-81.0,4.521,0.054,0.825,-0.047,14.955,0
